date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,58.369064516129036,0.001233557577608511,19.69,$377,0.10417582417582417
2012-06-30,58.86779365079365,0.0005178356531921591,20.53,$431,0.1523076923076923
2012-09-30,63.48590476190476,0.0010333113598532879,21.61,$420,0.14434782608695654
2012-12-31,64.29517741935484,-0.00023663314804731498,21.18,$387,0.16119565217391305
2013-03-31,61.38656666666667,-0.0015012287288756218,19.09,$384,0.14366666666666666
2013-06-30,58.494171875,0.00034042670091949563,19.12,$429,0.11582417582417584
2013-09-30,61.30903125,0.0004612628852952161,16.16,$434,0.08521739130434783
2013-12-31,63.8904375,0.002573593032378656,23.45,$394,0.08554347826086957
2014-03-31,74.42881967213116,0.002624970038883823,29.95,$389,0.07222222222222222
2014-06-30,76.04104761904762,-0.002149523408198177,23.68,$459,0.09098901098901098
2014-09-30,72.2863125,0.0003047390849809685,28.24,$458,0.0891304347826087
2014-12-31,84.577203125,0.0028363594515818345,25.26,$441,0.10130434782608697
2015-03-31,99.73004918032788,0.004264538421773699,32.71,$453,0.11288888888888889
2015-06-30,118.33936507936508,0.004775647706663394,30.81,$615,0.1256043956043956
2015-09-30,160.81859375,0.004262092099468071,30.31,$619,0.13478260869565217
2015-12-31,192.73828125,-0.0004278119188819325,28.01,$620,0.16108695652173913
2016-03-31,168.33311475409835,-0.001889907914752165,31.02,$625,0.3597802197802198
2016-06-30,144.94546875,-0.0008819470004397256,37.91,$840,0.36934065934065935
2016-09-30,146.8659375,0.00023631685722086404,41.08,$849,0.39489130434782604
2016-12-31,155.9963492063492,0.0032111216823112105,32.62,$815,0.44815217391304346
2017-03-31,177.61467741935485,0.002420816024800808,34.19,$866,0.698888888888889
2017-06-30,215.45222222222222,0.0018025334795617098,45.69,"$1,169",0.9473626373626375
2017-09-30,220.46984126984128,-0.0006634431279835584,49.35,"$1,163",1.1536956521739128
2017-12-31,221.0368333333333,-0.003025026374248496,20.53,"$1,090",1.2027777777777777
