date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,29.09714516129032,0.001042739193486,14.28,"$11,137",0.10417582417582417
2012-06-30,31.76295238095238,0.001018174714343004,15.15,"$13,085",0.1523076923076923
2012-09-30,33.02884126984127,-0.00033233078460502,14.6,"$12,340",0.14434782608695654
2012-12-31,32.07140322580645,-0.0005859221965370182,13.69,"$11,455",0.16119565217391305
2013-03-31,33.006299999999996,0.0019958772648759264,15.83,"$11,035",0.14366666666666666
2013-06-30,36.0325625,6.350002342023035e-05,15.94,"$12,749",0.11582417582417584
2013-09-30,34.6431875,-0.0007524846076440404,14.85,"$12,030",0.08521739130434783
2013-12-31,34.856,0.0014952633273749398,16.56,"$11,040",0.08554347826086957
2014-03-31,34.35527868852459,-0.0009126852100884235,15.87,"$10,576",0.07222222222222222
2014-06-30,36.36168253968254,0.0015941537198028675,17.62,"$12,574",0.09098901098901098
2014-09-30,37.327703125,0.00025495800414324435,18.47,"$11,976",0.0891304347826087
2014-12-31,38.877875,2.3976022582583578e-05,20.83,"$10,872",0.10130434782608697
2015-03-31,38.311524590163934,-0.00047663324665706317,20.3,"$10,711",0.11288888888888889
2015-06-30,37.56180952380952,-0.00037819520434007135,18.29,"$12,156",0.1256043956043956
2015-09-30,37.294624999999996,0.0005326363243551204,20.68,"$11,427",0.13478260869565217
2015-12-31,39.903296875,0.0012361752530966538,20.85,"$10,000",0.16108695652173913
2016-03-31,41.19188524590164,0.0014230125758822093,22.82,"$10,282",0.3597802197802198
2016-06-30,43.0959375,-0.00018981404063828262,21.44,"$11,539",0.36934065934065935
2016-09-30,42.11471875,-0.0009104210655789206,21.28,"$10,633",0.39489130434782604
2016-12-31,40.375571428571426,-0.00015672349728324515,23.13,"$9,409",0.44815217391304346
2017-03-31,40.77188709677419,0.0005373656295087312,25.06,"$9,118",0.698888888888889
2017-06-30,43.55904761904762,0.0010192840319525566,39.77,"$9,702",0.9473626373626375
2017-09-30,45.197317460317464,0.00019478001199241347,36.78,"$9,078",1.1536956521739128
2017-12-31,45.97933333333333,0.0011277494594054546,146.98,"$8,314",1.2027777777777777
