date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-09-30,62.8776,0.0029233477355592565,0.0,$101,0.14434782608695654
2012-12-31,55.91580645161291,-0.001915888475819452,0.0,$101,0.16119565217391305
2013-03-31,54.9125,0.0011817517430509905,0.0,$101,0.14366666666666666
2013-06-30,49.95265625,-0.004173531888218158,0.0,$112,0.11582417582417584
2013-09-30,47.31390625,0.001465992572447325,0.0,$128,0.08521739130434783
2013-12-31,47.5478125,0.003767324232625772,0.0,$141,0.08554347826086957
2014-03-31,68.07065573770493,0.003416454282311413,0.0,$151,0.07222222222222222
2014-06-30,70.03206349206349,0.0036486831307877368,0.0,$178,0.09098901098901098
2014-09-30,86.1196875,0.0027201277577807575,0.0,$192,0.0891304347826087
2014-12-31,110.5878125,0.0038219547460048107,0.0,$218,0.10130434782608697
2015-03-31,134.31704918032787,0.0030240957011852016,0.0,$234,0.11288888888888889
2015-06-30,160.1688888888889,0.0029781800882337514,0.0,$284,0.1256043956043956
2015-09-30,177.018125,6.454430662392041e-05,0.0,$297,0.13478260869565217
2015-12-31,173.1171875,0.000582805719250061,0.0,$335,0.16108695652173913
2016-03-31,147.51147540983607,-0.0006626914712958324,0.0,$346,0.3597802197802198
2016-06-30,138.95796875,-0.004022156898871931,0.0,$401,0.36934065934065935
2016-09-30,136.72234375,0.00428999693739595,0.0,$398,0.39489130434782604
2016-12-31,143.7590476190476,-0.0035539022946095788,0.0,$423,0.44815217391304346
2017-03-31,134.13645161290322,-0.0010301554161689151,0.0,$432,0.698888888888889
2017-06-30,121.2095238095238,0.003038107665816237,0.0,$503,0.9473626373626375
2017-09-30,136.64365079365078,0.0013201353366366823,0.0,$502,1.1536956521739128
2017-12-31,146.97733333333332,-0.0007544036867434434,0.0,$502,1.2027777777777777
