date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,35.08016129032258,0.0027176129657631165,13.71,$605,0.10417582417582417
2012-06-30,33.429793650793656,-0.0015095052215951593,11.87,$620,0.1523076923076923
2012-09-30,35.44771428571429,0.002086801560338524,12.95,$611,0.14434782608695654
2012-12-31,36.02154838709677,0.000376732401143353,12.49,$590,0.16119565217391305
2013-03-31,39.70395,0.0012993405754432288,13.45,$622,0.14366666666666666
2013-06-30,41.28734375,0.0013244969173192601,14.47,$640,0.11582417582417584
2013-09-30,46.0794375,0.0011353200955582059,15.88,$605,0.08521739130434783
2013-12-31,44.604578125,-0.000576600334856122,15.38,$582,0.08554347826086957
2014-03-31,45.19003278688525,-5.015619673254803e-05,15.03,$618,0.07222222222222222
2014-06-30,44.70307936507936,0.0009423538651966795,16.18,$655,0.09098901098901098
2014-09-30,45.493546875,-0.0015208417132213416,14.27,$702,0.0891304347826087
2014-12-31,43.647296875,0.00016794341435944111,13.77,$692,0.10130434782608697
2015-03-31,40.17337704918033,0.00020139131982694974,13.88,$680,0.11288888888888889
2015-06-30,40.16731746031746,-0.0019723160836772765,12.26,$678,0.1256043956043956
2015-09-30,37.6374375,-0.00039817356001624164,12.26,$642,0.13478260869565217
2015-12-31,39.12553125,0.0011660847729041152,13.65,$610,0.16108695652173913
2016-03-31,38.06804918032787,0.0013605597972901771,49.51,$633,0.3597802197802198
2016-06-30,43.5449375,0.0007945164360646795,54.62,$634,0.36934065934065935
2016-09-30,45.63196875,0.0006922976485017971,50.72,$625,0.39489130434782604
2016-12-31,53.39420634920635,0.004055866236290973,64.79,$608,0.44815217391304346
2017-03-31,60.96509677419355,0.000809382470593677,20.68,$679,0.698888888888889
2017-06-30,60.81395238095238,-0.0005391239888159306,15.87,$681,0.9473626373626375
2017-09-30,57.90250793650794,0.001872015487096116,16.98,$681,1.1536956521739128
2017-12-31,64.11166666666666,-0.002157885011579404,16.81,$667,1.2027777777777777
