date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,24.5765,0.0010600924593247001,10.42,$62,0.10417582417582417
2012-06-30,24.37333333333333,0.0005020183052830766,11.24,$63,0.1523076923076923
2012-09-30,26.397555555555556,0.0006427715866028162,11.84,$65,0.14434782608695654
2012-12-31,25.974822580645164,-0.00040856430088644135,11.88,$68,0.16119565217391305
2013-03-31,28.067583333333335,0.002139156056717943,13.61,$67,0.14366666666666666
2013-06-30,29.02815625,0.001075186640498757,13.45,$68,0.11582417582417584
2013-09-30,33.112640625,0.0006681876666977098,13.3,$69,0.08521739130434783
2013-12-31,33.555390625,0.0015842271023332397,14.66,$70,0.08554347826086957
2014-03-31,34.42104918032787,0.00029859336519344655,14.71,$70,0.07222222222222222
2014-06-30,34.64644444444445,-0.00022854468422090025,14.11,$71,0.09098901098901098
2014-09-30,34.33834375,-0.0009663988442724907,13.1,$71,0.0891304347826087
2014-12-31,37.081953125,0.0030025723462687535,14.46,$73,0.10130434782608697
2015-03-31,38.79570491803279,0.0006159032730539324,16.07,$73,0.11288888888888889
2015-06-30,42.23477777777778,0.0012231750103821075,16.83,$79,0.1256043956043956
2015-09-30,44.53903125,-7.359722996155317e-05,16.3,$79,0.13478260869565217
2015-12-31,46.117109375,0.00037405780566161437,16.01,$80,0.16108695652173913
2016-03-31,43.016639344262295,6.621684154404629e-05,14.06,$79,0.3597802197802198
2016-06-30,45.28453125,0.0001662916553592398,13.58,$82,0.36934065934065935
2016-09-30,49.744484375,0.002799495571191822,15.79,$83,0.39489130434782604
2016-12-31,60.24611111111111,0.004404822073889814,21.36,$85,0.44815217391304346
2017-03-31,63.61996774193548,-0.001061335369530838,19.48,$83,0.698888888888889
2017-06-30,63.17693650793651,0.0006099847118119047,20.21,$90,0.9473626373626375
2017-09-30,69.3077619047619,0.0019779443860431564,22.05,$93,1.1536956521739128
2017-12-31,72.65833333333333,-0.0029990178178243678,19.69,$95,1.2027777777777777
