date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,27.42241935483871,0.001969206925007332,10.3,$156,0.10417582417582417
2012-06-30,30.315174603174604,0.0008504675818504517,10.65,$167,0.1523076923076923
2012-09-30,29.465888888888887,0.0013984119478961175,12.06,$156,0.14434782608695654
2012-12-31,31.55733870967742,-0.00039068724104513434,12.99,$154,0.16119565217391305
2013-03-31,34.99466666666667,0.0027808323524970424,15.19,$158,0.14366666666666666
2013-06-30,39.794375,0.0011820303681488228,14.99,$178,0.11582417582417584
2013-09-30,43.967515625,0.003019736589511799,16.59,$175,0.08521739130434783
2013-12-31,50.665390625,0.003673846401208266,19.64,$171,0.08554347826086957
2014-03-31,52.78773770491804,-0.0014552432079240336,17.48,$173,0.07222222222222222
2014-06-30,52.480444444444444,9.320619331022585e-05,18.82,$208,0.09098901098901098
2014-09-30,47.178703125,-0.0041384060346148655,13.46,$235,0.0891304347826087
2014-12-31,43.941265625,0.003211167752895346,13.56,$224,0.10130434782608697
2015-03-31,51.03095081967213,0.004760833923864208,17.45,$208,0.11288888888888889
2015-06-30,56.60242857142857,-0.002139239576321013,14.75,$216,0.1256043956043956
2015-09-30,49.82384375,-0.002247827666286782,12.03,$232,0.13478260869565217
2015-12-31,50.868,0.002029556188629676,13.47,$224,0.16108695652173913
2016-03-31,52.612442622950816,0.001327054764780155,14.01,$211,0.3597802197802198
2016-06-30,58.11653125,0.002870557954269678,16.29,$211,0.36934065934065935
2016-09-30,64.717453125,6.862192607276149e-05,16.89,$217,0.39489130434782604
2016-12-31,69.842,0.0024119216358762592,21.45,$206,0.44815217391304346
2017-03-31,76.08974193548387,0.00012402581652557726,19.79,$215,0.698888888888889
2017-06-30,83.14157142857142,0.002895197651795694,22.83,$213,0.9473626373626375
2017-09-30,93.51439682539683,0.002749915738232026,25.21,$240,1.1536956521739128
2017-12-31,109.09033333333333,0.001538506287699526,29.18,$243,1.2027777777777777
