date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,27.69467741935484,0.004908520628268473,17.77,$765,0.10417582417582417
2012-06-30,27.420952380952382,-0.0008645699881351569,14.44,$806,0.1523076923076923
2012-09-30,28.097142857142856,0.0014296594699319798,11.85,$765,0.14434782608695654
2012-12-31,32.037064516129035,0.0029505466444079607,11.61,$786,0.16119565217391305
2013-03-31,37.27686666666667,0.002249080661613867,32.06,$795,0.14366666666666666
2013-06-30,39.0878125,0.00015315880344209457,67.77,$830,0.11582417582417584
2013-09-30,41.739375,0.0019244203901380118,137.64,$849,0.08521739130434783
2013-12-31,48.22546875,0.002062158910859575,1349.76,$808,0.08554347826086957
2014-03-31,48.76385245901639,-0.0006248290829556676,297.95,$826,0.07222222222222222
2014-06-30,49.19698412698413,0.0017912815616944035,71.86,$880,0.09098901098901098
2014-09-30,50.5971875,-0.0012473113732169479,32.02,$896,0.0891304347826087
2014-12-31,49.051171875,0.0012650136673564467,24.02,$844,0.10130434782608697
2015-03-31,52.53188524590164,-0.00015388482407836595,21.06,$799,0.11288888888888889
2015-06-30,50.50396825396825,-0.0008993999117436119,19.82,$794,0.1256043956043956
2015-09-30,45.50453125,-0.0018277555092972245,21.5,$761,0.13478260869565217
2015-12-31,41.38453125,-0.0013685320615297765,18.2,$-504,0.16108695652173913
2016-03-31,39.278196721311474,0.0023099879383031217,18.69,$432,0.3597802197802198
2016-06-30,40.3596875,-0.001564469772276686,14.9,$443,0.36934065934065935
2016-09-30,39.09296875,0.0016614419563973967,15.94,$460,0.39489130434782604
2016-12-31,49.014603174603174,0.0026082778768841412,21.69,$476,0.44815217391304346
2017-03-31,53.84653225806452,0.001774629445576032,25.77,$433,0.698888888888889
2017-06-30,58.80730158730159,0.0010744582202345796,38.93,$465,0.9473626373626375
2017-09-30,58.829206349206345,-0.0008658564782802777,37.59,$481,1.1536956521739128
2017-12-31,55.258,-0.00076070558898876,11.99,$146,1.2027777777777777
