date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,18.203354838709675,-0.001116783149254368,10.05,"$8,268",0.10417582417582417
2012-06-30,17.655285714285714,-0.00015019170846808372,12.14,"$8,261",0.1523076923076923
2012-09-30,14.962269841269842,-0.002279071331320391,8.71,"$8,197",0.14434782608695654
2012-12-31,16.998532258064518,0.0033730913066569957,10.25,"$8,366",0.16119565217391305
2013-03-31,21.77538333333333,0.004238373585273808,14.76,"$8,383",0.14366666666666666
2013-06-30,23.690984375,0.0006374418875975067,11.57,"$8,731",0.11582417582417584
2013-09-30,27.778468750000002,0.0016510580253960502,11.62,"$8,894",0.08521739130434783
2013-12-31,29.26221875,0.0027597022008732583,12.38,"$8,761",0.08554347826086957
2014-03-31,36.42118032786885,0.004656596453695224,14.26,"$9,032",0.07222222222222222
2014-06-30,38.60098412698413,-0.002224839642488807,11.97,"$9,682",0.09098901098901098
2014-09-30,36.923421875,0.0008721142347001398,14.41,"$10,105",0.0891304347826087
2014-12-31,39.236953125,0.0004745709459975742,14.59,"$10,817",0.10130434782608697
2015-03-31,38.792147540983606,-0.0005819372972597692,13.15,"$9,979",0.11288888888888889
2015-06-30,39.90826984126984,0.00179378048942392,14.13,"$10,071",0.1256043956043956
2015-09-30,41.526390625,0.00041108444105500755,12.96,"$10,506",0.13478260869565217
2015-12-31,46.966984375,0.003574751550190061,14.12,"$9,152",0.16108695652173913
2016-03-31,58.91537704918033,0.0038755345762802114,16.02,"$9,170",0.3597802197802198
2016-06-30,63.67159375,0.00017209653393847682,14.45,"$9,403",0.36934065934065935
2016-09-30,72.142421875,0.0018225373887729417,14.76,"$9,156",0.39489130434782604
2016-12-31,64.85076190476191,-0.0025801989862256048,11.15,"$9,182",0.44815217391304346
2017-03-31,62.39798387096774,0.00013785506971383005,11.62,"$9,083",0.698888888888889
2017-06-30,60.92939682539683,0.00037150610815880317,11.94,"$9,850",0.9473626373626375
2017-09-30,63.75539682539683,0.002045388923719717,13.37,"$10,145",1.1536956521739128
2017-12-31,71.68233333333333,0.0017272071780925675,9.72,"$10,229",1.2027777777777777
