date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,3.7079032258064517,0.0017937367445031412,0.0,$4,0.10417582417582417
2012-06-30,4.216666666666666,0.009604779061253363,0.0,$4,0.1523076923076923
2012-09-30,5.3146047619047625,-0.0094772521994224,0.0,$7,0.14434782608695654
2012-12-31,2.6491983870967744,-0.005876287313090016,0.0,$6,0.16119565217391305
2013-03-31,2.365666666666667,0.0032717756390357343,0.0,$9,0.14366666666666666
2013-06-30,2.39921875,-0.0011972767053886266,0.0,$11,0.11582417582417584
2013-09-30,2.63653125,0.005736166546185551,0.0,$24,0.08521739130434783
2013-12-31,5.3928125,0.014973114758397946,0.0,$30,0.08554347826086957
2014-03-31,11.293442622950819,0.012068025821335497,0.0,$52,0.07222222222222222
2014-06-30,14.272619047619047,0.001369510763208526,0.0,$66,0.09098901098901098
2014-09-30,11.6209375,-0.0021321547608968237,0.0,$75,0.0891304347826087
2014-12-31,12.5171875,0.0012354133645222296,0.0,$104,0.10130434782608697
2015-03-31,18.33065573770492,0.012087208250341833,0.0,$113,0.11288888888888889
2015-06-30,30.516031746031747,0.004962748073624741,0.0,$173,0.1256043956043956
2015-09-30,31.59390625,-0.0074848298415748395,0.0,$227,0.13478260869565217
2015-12-31,19.465625,0.0038492675424541822,103.19,$245,0.16108695652173913
2016-03-31,17.497049180327867,-0.0031613163847745945,184.11,$205,0.3597802197802198
2016-06-30,16.178878125,0.0013469273600886667,0.0,$257,0.36934065934065935
2016-09-30,19.53734375,0.0019362327244611312,0.0,$209,0.39489130434782604
2016-12-31,18.134047619047617,-0.0007037334660577753,0.0,$310,0.44815217391304346
2017-03-31,16.19524193548387,-0.0011999642491638738,0.0,$221,0.698888888888889
2017-06-30,12.438571428571429,-0.0019004289648622103,0.0,$290,0.9473626373626375
2017-09-30,12.716031746031746,0.001438552417512093,0.0,$272,1.1536956521739128
2017-12-31,13.741333333333333,0.0025299946070816907,0.0,$274,1.2027777777777777
