date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,5.877580645161291,0.004955836995812281,0.0,$202,0.10417582417582417
2012-06-30,6.428412698412698,-0.0011053498850131314,0.0,$250,0.1523076923076923
2012-09-30,8.46952380952381,0.006272533059932506,0.0,$245,0.14434782608695654
2012-12-31,9.028225806451612,-0.000433378847033168,0.0,$245,0.16119565217391305
2013-03-31,11.455166666666665,0.006470193572647572,0.0,$244,0.14366666666666666
2013-06-30,13.99140625,0.0032896528296197224,0.0,$287,0.11582417582417584
2013-09-30,16.39328125,-0.00012967966403946637,0.0,$368,0.08521739130434783
2013-12-31,17.03796875,0.0020060565651278724,0.0,$368,0.08554347826086957
2014-03-31,18.268032786885243,0.0003363426081947099,0.0,$332,0.07222222222222222
2014-06-30,18.226349206349205,0.0007805383560470727,0.0,$405,0.09098901098901098
2014-09-30,17.97671875,-0.002746306914883966,0.0,$421,0.0891304347826087
2014-12-31,16.7509375,0.002291623504582294,0.0,$421,0.10130434782608697
2015-03-31,19.28737704918033,0.003973184693646108,0.0,$323,0.11288888888888889
2015-06-30,20.926984126984127,-0.001668759736514577,0.0,$458,0.1256043956043956
2015-09-30,21.35828125,-0.003427014784860084,0.0,$441,0.13478260869565217
2015-12-31,16.72,-0.00013722170717838343,0.0,$441,0.16108695652173913
2016-03-31,15.63983606557377,0.001036194222219075,184.89,$357,0.3597802197802198
2016-06-30,17.3725,0.00191421289203989,97.1,$408,0.36934065934065935
2016-09-30,18.11234375,-0.0004978095532643459,0.0,$464,0.39489130434782604
2016-12-31,18.413333333333334,0.0007065693135861772,64.83,$532,0.44815217391304346
2017-03-31,19.768548387096775,0.003206758941603524,78.38,$405,0.698888888888889
2017-06-30,21.456825396825398,-0.0005691624627474854,39.13,$460,0.9473626373626375
2017-09-30,26.93365079365079,0.008594531392312005,38.55,$484,1.1536956521739128
2017-12-31,32.791000000000004,-0.0055313941118498335,0.0,$528,1.2027777777777777
