date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,62.48343548387097,0.0020101095939530963,5.4,"$1,212",0.10417582417582417
2012-06-30,51.03766666666667,-0.004836205649234577,4.32,"$1,579",0.1523076923076923
2012-09-30,38.58376190476191,-0.0028622281005504877,5.39,"$1,545",0.14434782608695654
2012-12-31,33.52656451612903,0.0006330672475729869,0.0,"$1,536",0.16119565217391305
2013-03-31,28.545566666666666,-0.010860592972338545,0.0,"$1,141",0.14366666666666666
2013-06-30,18.155296875,-0.0015010444183738147,0.0,"$1,489",0.11582417582417584
2013-09-30,19.6381875,0.004241575744777104,0.0,"$1,547",0.08521739130434783
2013-12-31,23.664,0.004247104532774841,10.21,$-285,0.08554347826086957
2014-03-31,19.97337704918033,-0.0035584298673575505,16.48,$616,0.07222222222222222
2014-06-30,16.464079365079368,-0.004441924463087361,44.98,$748,0.09098901098901098
2014-09-30,15.01859375,-0.005142735482930571,0.0,$980,0.0891304347826087
2014-12-31,8.6533171875,-0.0033378958143571464,0.0,"$1,030",0.10130434782608697
2015-03-31,6.44344262295082,-0.005199080467598329,0.0,$446,0.11288888888888889
2015-06-30,5.318730158730158,-0.000595264499502251,0.0,$498,0.1256043956043956
2015-09-30,3.190625,-0.006466274636813244,0.0,$593,0.13478260869565217
2015-12-31,2.451875,-0.004833589877083124,0.0,$476,0.16108695652173913
2016-03-31,2.0949180327868855,0.014048686163336589,5.47,$306,0.3597802197802198
2016-06-30,4.11171875,0.013226243217761507,26.86,$496,0.36934065934065935
2016-09-30,6.5253125,0.0012830990066915373,30.8,$553,0.39489130434782604
2016-12-31,7.53063492063492,0.007059644720804974,8.76,$200,0.44815217391304346
2017-03-31,9.500483870967741,0.0005923291720262685,43.22,$462,0.698888888888889
2017-06-30,6.622698412698413,-0.0021592210321456085,29.81,$471,0.9473626373626375
2017-09-30,7.468095238095239,0.0009539490700673036,13.03,$597,1.1536956521739128
2017-12-31,6.746333333333333,-0.005299806294599593,5.55,$336,1.2027777777777777
