date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,32.96604838709678,0.004282623793376628,60.45,"$2,552",0.10417582417582417
2012-06-30,35.572857142857146,0.0007211672810818523,57.67,"$2,776",0.1523076923076923
2012-09-30,35.34752380952381,0.00014655012557596335,22.43,"$2,729",0.14434782608695654
2012-12-31,34.23759677419354,-0.0006268090264702889,19.59,"$3,757",0.16119565217391305
2013-03-31,37.3379,0.002209652502695612,20.7,"$3,142",0.14366666666666666
2013-06-30,39.2753125,-0.0005416762841239011,18.38,"$3,263",0.11582417582417584
2013-09-30,39.195484375,0.0007682823611052485,18.49,"$3,160",0.08521739130434783
2013-12-31,43.191921875,0.0026006769673009265,22.53,"$3,219",0.08554347826086957
2014-03-31,49.177868852459014,0.0021928969043130677,23.99,"$3,293",0.07222222222222222
2014-06-30,56.67971428571429,0.002236572826494707,26.67,"$3,484",0.09098901098901098
2014-09-30,64.90640625,0.0014366845009241777,27.56,"$3,460",0.0891304347826087
2014-12-31,70.917171875,0.0018541119775925922,28.54,"$3,559",0.10130434782608697
2015-03-31,76.74454098360657,0.0006435852645735082,27.7,"$3,513",0.11288888888888889
2015-06-30,76.3017619047619,-0.00108978310517232,23.71,"$3,689",0.1256043956043956
2015-09-30,70.03971875,-0.001126948131940017,20.9,"$3,578",0.13478260869565217
2015-12-31,70.32784375,-7.273758224425782e-05,20.02,"$3,706",0.16108695652173913
2016-03-31,63.819016393442624,0.0012561168413431857,20.55,"$3,772",0.3597802197802198
2016-06-30,65.7069375,-0.0008447764624871356,18.76,"$3,902",0.36934065934065935
2016-09-30,69.28115625,0.0003340179342891849,22.58,"$3,942",0.39489130434782604
2016-12-31,74.36371428571428,0.0033882111020951127,29.39,"$3,791",0.44815217391304346
2017-03-31,86.12554838709677,0.00219382901627876,32.5,"$4,912",0.698888888888889
2017-06-30,99.58666666666667,0.001138833013935822,33.29,"$5,211",0.9473626373626375
2017-09-30,102.89099999999999,0.001615227473481548,28.93,"$5,078",1.1536956521739128
2017-12-31,116.17833333333333,0.002891865710919476,36.5,"$5,251",1.2027777777777777
