date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,307.84612903225803,0.0023605065315099316,5.36,"$1,049",0.10417582417582417
2012-06-30,333.30571428571426,0.000542983916701752,5.12,"$1,234",0.1523076923076923
2012-09-30,342.8926984126984,0.00027133172219125903,4.8,"$1,230",0.14434782608695654
2012-12-31,339.1875806451613,-0.0003498907873242825,5.44,"$1,240",0.16119565217391305
2013-03-31,370.86633333333333,0.0028267928616873567,19.01,"$1,224",0.14366666666666666
2013-06-30,387.57953125,-0.00043838905232688324,18.11,"$1,196",0.11582417582417584
2013-09-30,399.31359375,0.0010902730508936063,20.01,"$1,189",0.08521739130434783
2013-12-31,398.995625,-0.0003475743235702832,10.29,"$1,362",0.08554347826086957
2014-03-31,387.65245901639344,0.00033639022618619244,10.32,"$1,287",0.07222222222222222
2014-06-30,417.7522222222222,0.0011831352804060635,10.47,"$1,291",0.09098901098901098
2014-09-30,427.01546875,-0.0007151543510154536,8.96,"$1,352",0.0891304347826087
2014-12-31,445.154375,0.0016958069191586496,10.8,"$1,302",0.10130434782608697
2015-03-31,467.72836065573773,0.0008720368152163566,12.72,"$1,158",0.11288888888888889
2015-06-30,480.60476190476186,-0.0005665942370094046,11.51,"$1,300",0.1256043956043956
2015-09-30,481.11046875,4.566178443436708e-05,13.3,"$1,189",0.13478260869565217
2015-12-31,493.95296874999997,0.0003675976091971622,13.1,"$1,352",0.16108695652173913
2016-03-31,472.9154098360656,0.000714212504955774,12.82,"$1,479",0.3597802197802198
2016-06-30,521.26828125,0.0016579102127255545,17.15,"$1,582",0.36934065934065935
2016-09-30,534.75203125,-0.0006722525591984808,14.5,"$1,615",0.39489130434782604
2016-12-31,557.7480952380952,0.0023685737795737898,19.84,"$1,455",0.44815217391304346
2017-03-31,623.7361290322581,0.00019765740511264578,20.25,"$1,532",0.698888888888889
2017-06-30,595.1671428571428,-0.00047411576346741434,18.57,"$1,554",0.9473626373626375
2017-09-30,583.3804761904762,-0.0010528361459538086,0.0,"$1,667",1.1536956521739128
2017-12-31,562.4259999999999,0.0015416719101719453,107.76,"$1,671",1.2027777777777777
