date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,4.391733870967743,0.0010861912892729602,138.6,$45,0.10417582417582417
2012-06-30,4.456798412698412,0.00015224478094566507,4.71,$44,0.1523076923076923
2012-09-30,4.300071428571428,-0.0007422656387790784,9.77,$47,0.14434782608695654
2012-12-31,4.358201612903226,0.0012213477994639464,8.87,$43,0.16119565217391305
2013-03-31,5.342605000000001,0.0049503525842785005,26.78,$45,0.14366666666666666
2013-06-30,5.9639,0.0009369642021143272,25.91,$46,0.11582417582417584
2013-09-30,5.9428859375,-0.0009253557923385846,26.36,$55,0.08521739130434783
2013-12-31,6.170434375,0.0009606405267900235,29.82,$50,0.08554347826086957
2014-03-31,6.447073770491803,0.0010181329194799416,102.8,$46,0.07222222222222222
2014-06-30,6.64113492063492,0.0009169226257510752,0.0,$46,0.09098901098901098
2014-09-30,6.3951296875,-0.001377280840910683,98.0,$48,0.0891304347826087
2014-12-31,5.394834375,-0.0023752745939088892,21.46,$46,0.10130434782608697
2015-03-31,5.557049180327869,0.0031353279793490153,38.37,$42,0.11288888888888889
2015-06-30,6.134880952380953,-0.00015377430406829417,15.65,$47,0.1256043956043956
2015-09-30,5.3043125,-0.003703584342594225,11.56,$47,0.13478260869565217
2015-12-31,4.724884375,0.0006691564763132308,0.0,$44,0.16108695652173913
2016-03-31,4.0723573770491805,-0.0015184889329870892,0.0,$41,0.3597802197802198
2016-06-30,4.3925890625,0.0020691562514995997,0.0,$43,0.36934065934065935
2016-09-30,5.1848828125,0.002979828309360567,0.0,$47,0.39489130434782604
2016-12-31,5.7392698412698415,0.0024596180709576623,0.0,$46,0.44815217391304346
2017-03-31,6.500351612903225,0.0002294830519882075,0.0,$46,0.698888888888889
2017-06-30,6.397904761904762,-0.0007394095482177371,0.0,$44,0.9473626373626375
2017-09-30,5.612852380952382,-0.0009509720598721395,0.0,$47,1.1536956521739128
2017-12-31,5.646136666666666,-0.000540431886463381,0.0,$44,1.2027777777777777
