date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,85.67166129032258,0.00043154088248391836,6.5,"$14,515",0.10417582417582417
2012-06-30,77.44836507936509,-0.00045041370174028804,8.57,"$14,345",0.1523076923076923
2012-09-30,78.86990476190476,0.0003049899345022311,7.17,"$14,008",0.14434782608695654
2012-12-31,75.31066129032259,0.00017422850023803945,8.63,"$13,411",0.16119565217391305
2013-03-31,78.0008,-0.0017432525038210374,8.98,"$13,561",0.14366666666666666
2013-06-30,68.07246875,-0.0017656320089857597,9.01,"$14,043",0.11582417582417584
2013-09-30,70.56375,0.0020326524778921246,11.21,"$13,635",0.08521739130434783
2013-12-31,73.83046875,0.0009368124411648741,14.88,"$15,207",0.08554347826086957
2014-03-31,66.66814754098361,-0.0018271788435571543,15.83,"$15,023",0.07222222222222222
2014-06-30,70.76822222222222,0.0011880108455863305,13.17,"$7,420",0.09098901098901098
2014-09-30,77.443015625,0.00042496363284755777,17.0,"$16,270",0.0891304347826087
2014-12-31,67.082390625,-0.002293705515165511,24.53,"$16,685",0.10130434782608697
2015-03-31,60.17886885245902,-0.0024003661704669254,15.16,"$13,591",0.11288888888888889
2015-06-30,54.888460317460314,-0.0015783818743821283,23.87,"$13,671",0.1256043956043956
2015-09-30,40.458265625,-0.004986594150364298,0.0,"$5,669",0.13478260869565217
2015-12-31,37.265078125,0.0004046728127383055,0.0,"$19,443",0.16108695652173913
2016-03-31,39.13834426229508,0.005104159202601158,0.0,"$9,969",0.3597802197802198
2016-06-30,46.4363125,-0.0006323335675241723,0.0,"$11,572",0.36934065934065935
2016-09-30,48.734,0.002406311971618825,57.5,"$5,496",0.39489130434782604
2016-12-31,53.23920634920635,0.0006358974347748298,11.87,"$20,609",0.44815217391304346
2017-03-31,59.351000000000006,0.0036759701848944563,10.67,"$13,569",0.698888888888889
2017-06-30,59.996746031746035,-0.00027338272258040834,9.27,"$13,450",0.9473626373626375
2017-09-30,71.80142857142857,0.0017655791637686445,8.86,"$13,533",1.1536956521739128
2017-12-31,72.33766666666666,0.0013535468958117858,10.77,"$13,616",1.2027777777777777
