date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,40.95564516129032,-0.001912696225253406,16.52,$76,0.10417582417582417
2012-06-30,31.96904761904762,-0.002405692484365167,13.79,$75,0.1523076923076923
2012-09-30,32.510555555555555,0.0024286421507961563,15.7,$77,0.14434782608695654
2012-12-31,35.48825806451613,8.143855575112253e-05,15.37,$86,0.16119565217391305
2013-03-31,36.694766666666666,-0.0002508268160338223,14.07,$84,0.14366666666666666
2013-06-30,36.05734375,0.001116191266727646,14.46,$81,0.11582417582417584
2013-09-30,39.364765625,0.00038962203238367306,14.65,$82,0.08521739130434783
2013-12-31,41.260859375,0.0022966052673108663,18.5,$83,0.08554347826086957
2014-03-31,40.576557377049184,-0.002868740347299968,15.19,$89,0.07222222222222222
2014-06-30,34.846269841269844,-0.00012585450804101334,15.15,$85,0.09098901098901098
2014-09-30,31.510390625,-0.0035060638155464067,12.44,$85,0.0891304347826087
2014-12-31,32.47203125,0.005175263559435088,15.76,$91,0.10130434782608697
2015-03-31,33.32819672131148,-0.0032289986006959113,13.27,$85,0.11288888888888889
2015-06-30,26.989761904761906,-0.0018984362936398538,12.13,$80,0.1256043956043956
2015-09-30,23.893125,-0.0011208989081179961,11.61,$76,0.13478260869565217
2015-12-31,21.966562500000002,-0.0032626717507773136,9.59,$86,0.16108695652173913
2016-03-31,17.565163934426227,0.002543888238877567,9.97,$84,0.3597802197802198
2016-06-30,24.82703125,0.005215254328467714,13.64,$77,0.36934065934065935
2016-09-30,24.224609375,-0.004868536133788079,11.86,$74,0.39489130434782604
2016-12-31,22.361428571428572,0.004927535089402277,16.48,$79,0.44815217391304346
2017-03-31,23.243548387096773,-0.000699767004479123,20.27,$76,0.698888888888889
2017-06-30,22.883333333333336,0.0007745616574256826,24.89,$72,0.9473626373626375
2017-09-30,20.330426984126984,-0.00142115587517634,17.54,$73,1.1536956521739128
2017-12-31,20.81833333333333,0.006455026033216649,19.42,$78,1.2027777777777777
