date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,7.786029032258064,0.002888253654122629,3.3,"$15,216",0.10417582417582417
2012-06-30,5.800803174603175,-0.002869350104216774,2.94,"$14,088",0.1523076923076923
2012-09-30,6.411274603174603,0.003029796003500327,4.65,"$12,226",0.14434782608695654
2012-12-31,7.8751354838709675,0.0031474650178330214,5.25,"$12,362",0.16119565217391305
2013-03-31,7.9189,-0.004321357498485057,3.08,"$13,189",0.14366666666666666
2013-06-30,7.5812390625,0.0038597450580879662,4.15,"$6,560",0.11582417582417584
2013-09-30,9.5617125,0.0036841107866488025,5.76,"$8,087",0.08521739130434783
2013-12-31,11.306828125,0.003424428581019502,8.99,"$14,688",0.08554347826086957
2014-03-31,12.47211475409836,0.0004931098920345253,0.0,"$11,686",0.07222222222222222
2014-06-30,12.472349206349207,-0.00016046784214655542,0.0,"$8,967",0.09098901098901098
2014-09-30,12.235171875,0.0003034443580369438,60.55,"$4,935",0.0891304347826087
2014-12-31,12.326812499999999,-0.0012382337427578605,28.51,"$4,251",0.10130434782608697
2015-03-31,12.129606557377048,0.0021705035584110035,6.84,"$4,880",0.11288888888888889
2015-06-30,14.179206349206348,0.0022723731416388632,7.77,"$5,031",0.1256043956043956
2015-09-30,14.18103125,-0.0020773986865525937,6.69,"$4,354",0.13478260869565217
2015-12-31,12.799921874999999,-0.0006767729147901178,6.9,"$4,115",0.16108695652173913
2016-03-31,10.872524590163936,-0.0016511358752874475,6.9,"$4,115",0.3597802197802198
2016-06-30,11.030053125,-0.001138631427284825,6.13,"$5,136",0.36934065934065935
2016-09-30,11.0634609375,0.0033503541812118596,6.13,"$5,136",0.39489130434782604
2016-12-31,12.959571428571428,0.002235369624140552,10.94,"$4,984",0.44815217391304346
2017-03-31,14.0845,0.00120373088026141,10.94,"$4,984",0.698888888888889
2017-06-30,16.083793650793652,0.002790495023097668,10.94,"$4,984",0.9473626373626375
2017-09-30,17.99411111111111,0.001146512707166246,10.94,"$4,984",1.1536956521739128
2017-12-31,18.476999999999997,-0.00035780717222018145,10.94,"$4,984",1.2027777777777777
