date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,7.72258064516129,-0.0008312339478025884,29.51,$112,0.10417582417582417
2012-06-30,5.858969841269841,-0.0034569580692862217,20.37,$133,0.1523076923076923
2012-09-30,6.835542857142857,0.005424143015457056,14.07,$150,0.14434782608695654
2012-12-31,7.696501612903226,0.0038586265402959044,19.37,$111,0.16119565217391305
2013-03-31,9.498806666666667,-0.000688771992228987,14.77,$124,0.14366666666666666
2013-06-30,8.682975,0.00010674086747357661,17.25,$139,0.11582417582417584
2013-09-30,9.5114421875,0.0016414929760509116,19.12,$162,0.08521739130434783
2013-12-31,11.548121875,0.005508655578631408,23.04,$115,0.08554347826086957
2014-03-31,12.540836065573771,-0.0011732609978137726,20.66,$136,0.07222222222222222
2014-06-30,11.423222222222222,-0.0022906322147026987,15.61,$167,0.09098901098901098
2014-09-30,10.806375,0.0007463438119908322,22.32,$173,0.0891304347826087
2014-12-31,11.246609375,0.0006064337293654222,23.85,$118,0.10130434782608697
2015-03-31,10.446119672131148,-0.0018264806130697262,18.7,$158,0.11288888888888889
2015-06-30,10.072407936507936,0.001738084519298061,26.06,$150,0.1256043956043956
2015-09-30,9.4161484375,-0.004141156855556216,31.85,$158,0.13478260869565217
2015-12-31,8.6655796875,0.0008266055962371267,33.01,$124,0.16108695652173913
2016-03-31,7.2250327868852455,-0.0009183301093733192,152.23,$138,0.3597802197802198
2016-06-30,7.168834375,-0.00279035344162417,63.87,$157,0.36934065934065935
2016-09-30,7.6831703125,0.00717400857008329,33.96,$170,0.39489130434782604
2016-12-31,9.297284126984126,0.002155669880257443,65.37,$116,0.44815217391304346
2017-03-31,9.666808064516129,-0.0017812651266791524,37.33,$144,0.698888888888889
2017-06-30,9.313166666666667,0.000555452016947012,30.82,$173,0.9473626373626375
2017-09-30,9.65681746031746,0.001674525057008791,37.82,$169,1.1536956521739128
2017-12-31,10.342833333333333,-0.0019521004611127454,37.82,$169,1.2027777777777777
