date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,10.63225806451613,0.002210325311267713,0.0,$20,0.10417582417582417
2012-06-30,10.813492063492063,0.003669916869388179,0.0,$23,0.1523076923076923
2012-09-30,12.946031746031746,0.0025442477302026986,0.0,$23,0.14434782608695654
2012-12-31,13.414354838709679,-0.001465512689229722,0.0,$33,0.16119565217391305
2013-03-31,15.24935,0.0037516093900023064,0.0,$30,0.14366666666666666
2013-06-30,19.15421875,0.0049194700266141,0.0,$36,0.11582417582417584
2013-09-30,25.338671875,0.004137360471596244,0.0,$43,0.08521739130434783
2013-12-31,31.65359375,0.004037720674669475,0.0,$52,0.08554347826086957
2014-03-31,41.34081967213115,0.0028223483600276224,0.0,$47,0.07222222222222222
2014-06-30,35.43873015873016,-0.0002861555459732477,0.0,$59,0.09098901098901098
2014-09-30,40.88453125,0.000499870932674026,0.0,$69,0.0891304347826087
2014-12-31,48.965,0.005395291520455311,0.0,$84,0.10130434782608697
2015-03-31,60.42959016393443,0.0022866702382708156,0.0,$73,0.11288888888888889
2015-06-30,70.25063492063492,0.004075862158018411,0.0,$93,0.1256043956043956
2015-09-30,89.243125,0.0015102443042544073,0.0,$105,0.13478260869565217
2015-12-31,83.225625,-0.00023931054972002423,0.0,$131,0.16108695652173913
2016-03-31,66.81754098360656,-0.0023291676862535766,0.0,$116,0.3597802197802198
2016-06-30,68.10515625,0.0026527792593953273,0.0,$137,0.36934065934065935
2016-09-30,88.9553015625,0.001962116700368499,0.0,$149,0.39489130434782604
2016-12-31,70.85698412698413,-0.005517903742825282,0.0,$171,0.44815217391304346
2017-03-31,78.06782258064516,0.006338066273972213,0.0,$142,0.698888888888889
2017-06-30,73.87198412698413,-0.002082086350743374,0.0,$171,0.9473626373626375
2017-09-30,70.70039682539682,-0.00509151609655849,0.0,$185,1.1536956521739128
2017-12-31,46.79833333333333,0.0014234269657513324,0.0,$221,1.2027777777777777
