date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,29.661048387096773,-0.0005465011957436205,25.32,"$28,242",0.10417582417582417
2012-06-30,31.83765079365079,0.0026366289685353867,27.75,"$28,552",0.1523076923076923
2012-09-30,35.03474603174603,0.0006177810071450286,26.92,"$29,007",0.14434782608695654
2012-12-31,35.18041935483871,-0.0006008559388968318,90.01,"$30,045",0.16119565217391305
2013-03-31,36.6147,0.002359190107242809,80.18,"$29,420",0.14366666666666666
2013-06-30,41.580984375,0.0007908282775794268,61.47,"$29,786",0.11582417582417584
2013-09-30,40.1865625,-0.0009577125364532684,40.9,"$30,279",0.08521739130434783
2013-12-31,41.011703125,0.0010303005053575853,8.28,"$31,065",0.08554347826086957
2014-03-31,39.79883606557377,-0.0004662630695532643,7.25,"$30,818",0.07222222222222222
2014-06-30,41.206365079365085,0.0006511783463715435,7.17,"$31,483",0.09098901098901098
2014-09-30,42.74175,0.0005309171882432254,7.23,"$31,586",0.0891304347826087
2014-12-31,42.53021875,-0.0008113425398412998,13.11,"$33,192",0.10130434782608697
2015-03-31,42.46590163934427,0.0008774074069349097,14.55,"$31,984",0.11288888888888889
2015-06-30,43.55015873015873,-0.00047274517068676735,13.93,"$32,224",0.1256043956043956
2015-09-30,41.533109375,-0.0008182361192251037,12.63,"$33,158",0.13478260869565217
2015-12-31,41.399140625,0.0011952741288362972,7.8,"$34,254",0.16108695652173913
2016-03-31,46.18193442622951,0.0028339508748539137,9.16,"$32,171",0.3597802197802198
2016-06-30,48.393234375,0.0007142214140589583,11.91,"$30,532",0.36934065934065935
2016-09-30,50.588484375,-0.0009213667748138241,11.52,"$30,937",0.39489130434782604
2016-12-31,47.6431746031746,0.0006559013285533699,12.79,"$32,340",0.44815217391304346
2017-03-31,48.3281129032258,-0.0012470081417814496,12.67,"$29,814",0.698888888888889
2017-06-30,45.40412698412698,-0.0011631909455322486,9.03,"$30,548",0.9473626373626375
2017-09-30,46.47506349206349,0.0019180045364717239,10.14,"$31,717",1.1536956521739128
2017-12-31,48.0574,-0.0028091452925755583,5.82,"$33,955",1.2027777777777777
