Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$35
2010-03-31,0.0,$47
2010-06-30,0.0,$54
2010-09-30,66.46,$52
2010-12-31,8.31,$49
2011-03-31,8.83,$53
2011-06-30,11.7,$59
2011-09-30,8.57,$58
2011-12-31,5.9,$39
2012-03-31,9.24,$54
2012-06-30,8.3,$58
2012-09-30,6.47,$56
2012-12-31,7.06,$55
2013-03-31,8.02,$54
2013-06-30,9.72,$59
2013-09-30,13.36,$58
2013-12-31,19.28,$53
2014-03-31,35.81,$55
2014-06-30,29.44,$61
2014-09-30,23.8,$60
2014-12-31,22.64,$60
2015-03-31,15.2,$61
2015-06-30,23.0,$66
2015-09-30,24.88,$67
2015-12-31,31.96,$66
2016-03-31,28.15,$69
2016-06-30,23.57,$76
2016-09-30,24.74,$74
2016-12-31,23.81,$61
2017-03-31,22.53,$71
2017-06-30,18.57,$74
2017-09-30,18.2,$71
2017-12-31,16.77,$60
2018-03-31,17.35,$71
2018-06-30,14.03,$75
2018-09-30,17.76,$74
2018-12-31,19.77,$67
2019-03-31,19.77,$67
2019-06-30,26.2,$74
2019-09-30,23.71,$73
2019-12-31,21.23,$69
2020-03-31,17.98,$70
2020-06-30,40.35,$53
2020-09-30,53.75,$58
2020-12-31,87.05,$59
2021-03-31,88.67,$63
2021-06-30,28.01,$73
2021-09-30,24.45,$72
2021-12-31,16.12,$70
2022-03-31,16.37,$76
2022-07-08,14.51,$76
