Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,10.09,$715
2010-03-31,9.73,$618
2010-06-30,8.26,$603
2010-09-30,9.36,$650
2010-12-31,9.96,$799
2011-03-31,11.8,$620
2011-06-30,10.71,$692
2011-09-30,9.51,$664
2011-12-31,16.11,$842
2012-03-31,14.45,$691
2012-06-30,13.09,$676
2012-09-30,12.44,$677
2012-12-31,8.65,$844
2013-03-31,8.65,$680
2013-06-30,8.22,$703
2013-09-30,10.02,$731
2013-12-31,12.37,$811
2014-03-31,12.06,$683
2014-06-30,12.63,$703
2014-09-30,13.94,$723
2014-12-31,13.65,$850
2015-03-31,16.68,$707
2015-06-30,18.02,$750
2015-09-30,15.89,$765
2015-12-31,17.14,$887
2016-03-31,17.6,$721
2016-06-30,16.44,$805
2016-09-30,16.36,$781
2016-12-31,17.15,$954
2017-03-31,19.74,$749
2017-06-30,20.83,$818
2017-09-30,25.02,$801
2017-12-31,22.54,"$1,010"
2018-03-31,20.24,$819
2018-06-30,17.75,$892
2018-09-30,18.66,$895
2018-12-31,22.6,"$1,078"
2019-03-31,25.55,"$1,022"
2019-06-30,36.73,"$1,064"
2019-09-30,39.29,"$1,101"
2019-12-31,29.0,"$1,322"
2020-03-31,22.74,"$1,071"
2020-06-30,21.41,"$1,079"
2020-09-30,23.57,"$1,134"
2020-12-31,23.95,"$1,378"
2021-03-31,25.24,"$1,118"
2021-06-30,21.95,"$1,302"
2021-09-30,19.04,"$1,364"
2021-12-31,27.95,"$1,494"
2022-03-31,38.16,"$1,353"
2022-07-08,38.19,"$1,353"
