Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,20.71,$15
2010-03-31,22.35,$12
2010-06-30,25.22,$12
2010-09-30,26.38,$14
2010-12-31,32.6,$16
2011-03-31,26.51,$15
2011-06-30,23.09,$14
2011-09-30,18.33,$18
2011-12-31,18.3,$19
2012-03-31,15.0,$26
2012-06-30,15.44,$25
2012-09-30,15.1,$19
2012-12-31,15.94,$24
2013-03-31,18.17,$24
2013-06-30,20.79,$20
2013-09-30,22.54,$22
2013-12-31,23.97,$23
2014-03-31,28.43,$22
2014-06-30,32.41,$22
2014-09-30,22.92,$26
2014-12-31,20.76,$27
2015-03-31,16.43,$25
2015-06-30,24.02,$24
2015-09-30,22.71,$21
2015-12-31,27.88,$26
2016-03-31,30.46,$22
2016-06-30,30.13,$17
2016-09-30,36.16,$16
2016-12-31,63.04,$17
2017-03-31,78.94,$19
2017-06-30,95.58,$16
2017-09-30,157.78,$16
2017-12-31,17.35,$17
2018-03-31,15.79,$15
2018-06-30,15.73,$18
2018-09-30,14.26,$16
2018-12-31,411.0,$16
2019-03-31,346.2,$18
2019-06-30,235.71,$20
2019-09-30,0.0,$21
2019-12-31,0.0,$20
2020-03-31,0.0,$18
2020-06-30,0.0,$17
2020-09-30,60.36,$16
2020-12-31,72.92,$17
2021-03-31,0.0,$18
2021-06-30,0.0,$18
2021-09-30,0.0,$18
2021-12-31,0.0,$18
2022-03-31,0.0,$20
2022-07-08,0.0,$20
