Date,PE Ratio,Revenue_Amount(Millions)
2013-03-31,26.34,"$1,305"
2013-06-30,20.31,"$1,268"
2013-09-30,22.33,"$1,314"
2013-12-31,21.65,"$1,344"
2014-03-31,21.23,"$1,306"
2014-06-30,23.19,"$1,497"
2014-09-30,17.53,"$1,618"
2014-12-31,10.82,"$1,512"
2015-03-31,8.17,"$1,292"
2015-06-30,12.66,"$1,198"
2015-09-30,13.43,"$1,071"
2015-12-31,0.0,$968
2016-03-31,0.0,$783
2016-06-30,0.0,$746
2016-09-30,0.0,$793
2016-12-31,0.0,$719
2017-03-31,0.0,$862
2017-06-30,0.0,$922
2017-09-30,0.0,$959
2017-12-31,62.67,$903
2018-03-31,41.1,"$1,010"
2018-06-30,38.02,"$1,082"
2018-09-30,23.46,"$1,071"
2018-12-31,22.65,"$1,009"
2019-03-31,31.78,$970
2019-06-30,29.02,$984
2019-09-30,21.28,$942
2019-12-31,85.25,$766
2020-03-31,71.0,$794
2020-06-30,0.0,$602
2020-09-30,0.0,$585
2020-12-31,0.0,$579
2021-03-31,0.0,$609
2021-06-30,0.0,$686
2021-09-30,0.0,$685
2021-12-31,0.0,$686
2022-03-31,0.0,$742
2022-07-08,0.0,$742
