Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,16.67,$240
2010-03-31,18.69,$214
2010-06-30,17.16,$237
2010-09-30,19.68,$243
2010-12-31,23.46,$289
2011-03-31,22.98,$277
2011-06-30,20.2,$296
2011-09-30,12.36,$301
2011-12-31,14.17,$244
2012-03-31,15.42,$293
2012-06-30,13.8,$303
2012-09-30,13.05,$287
2012-12-31,14.8,$238
2013-03-31,18.28,$270
2013-06-30,18.12,$286
2013-09-30,20.12,$266
2013-12-31,18.8,$290
2014-03-31,22.26,$265
2014-06-30,23.1,$283
2014-09-30,20.06,$276
2014-12-31,19.91,$310
2015-03-31,19.76,$257
2015-06-30,19.01,$287
2015-09-30,16.42,$274
2015-12-31,20.99,$313
2016-03-31,22.91,$279
2016-06-30,23.36,$296
2016-09-30,23.55,$278
2016-12-31,27.09,$296
2017-03-31,27.07,$266
2017-06-30,38.35,$289
2017-09-30,34.28,$296
2017-12-31,112.08,$346
2018-03-31,70.8,$326
2018-06-30,55.69,$339
2018-09-30,60.66,$331
2018-12-31,28.31,$362
2019-03-31,33.71,$326
2019-06-30,32.72,$350
2019-09-30,31.76,$351
2019-12-31,35.31,$375
2020-03-31,24.67,$341
2020-06-30,28.64,$314
2020-09-30,37.23,$304
2020-12-31,48.12,$388
2021-03-31,51.66,$308
2021-06-30,63.37,$341
2021-09-30,61.39,$340
2021-12-31,318.95,$410
2022-03-31,293.77,$331
2022-07-08,274.4,$331
