Date,PE Ratio,Revenue_Amount(Millions)
2015-06-30,14.46,$70
2015-09-30,11.05,$91
2015-12-31,10.21,$95
2016-03-31,9.88,$111
2016-06-30,17.37,$109
2016-09-30,21.28,$158
2016-12-31,10.65,$169
2017-03-31,13.74,$196
2017-06-30,19.67,$151
2017-09-30,13.31,$216
2017-12-31,7.47,$235
2018-03-31,0.0,$287
2018-06-30,21.1,$232
2018-09-30,12.5,$258
2018-12-31,0.0,$229
2019-03-31,23.38,$243
2019-06-30,0.0,$178
2019-09-30,0.0,$207
2019-12-31,0.0,$186
2020-03-31,25.3,$167
2020-06-30,3.93,$129
2020-09-30,6.39,$141
2020-12-31,5.82,$119
2021-03-31,15.79,$113
2021-06-30,18.22,$82
2021-09-30,10.98,$98
2021-12-31,0.0,$100
2022-03-31,7.08,$127
2022-07-08,6.63,$127
