Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,20.77,$245
2010-03-31,21.52,$254
2010-06-30,18.69,$263
2010-09-30,16.06,$296
2010-12-31,18.09,$293
2011-03-31,20.61,$326
2011-06-30,24.55,$342
2011-09-30,17.27,$383
2011-12-31,16.26,$367
2012-03-31,24.74,$384
2012-06-30,7.55,$330
2012-09-30,13.88,$348
2012-12-31,18.56,$341
2013-03-31,48.38,$390
2013-06-30,81.55,$661
2013-09-30,35.77,$736
2013-12-31,44.64,$678
2014-03-31,34.89,$702
2014-06-30,41.39,$715
2014-09-30,40.37,$827
2014-12-31,30.89,$746
2015-03-31,33.64,$740
2015-06-30,31.34,$764
2015-09-30,33.33,$880
2015-12-31,58.79,$771
2016-03-31,41.85,$721
2016-06-30,37.82,$804
2016-09-30,26.35,$832
2016-12-31,19.66,$722
2017-03-31,13.41,$722
2017-06-30,14.98,$659
2017-09-30,21.17,$712
2017-12-31,22.12,$608
2018-03-31,17.22,$637
2018-06-30,18.48,$660
2018-09-30,20.67,$730
2018-12-31,22.27,$676
2019-03-31,29.57,$691
2019-06-30,32.25,$723
2019-09-30,27.34,$821
2019-12-31,25.21,$871
2020-03-31,10.76,$822
2020-06-30,19.15,$665
2020-09-30,18.76,"$1,132"
2020-12-31,16.31,"$1,057"
2021-03-31,18.29,"$1,044"
2021-06-30,15.18,"$1,169"
2021-09-30,16.13,"$1,358"
2021-12-31,15.25,"$1,360"
2022-03-31,8.88,"$1,240"
2022-07-08,7.18,"$1,240"
