Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$28
2010-03-31,0.0,$29
2010-06-30,0.0,$27
2010-09-30,0.0,$27
2010-12-31,13.75,$29
2011-03-31,10.88,$31
2011-06-30,24.06,$31
2011-09-30,8.6,$27
2011-12-31,8.27,$29
2012-03-31,7.48,$29
2012-06-30,4.25,$29
2012-09-30,4.89,$30
2012-12-31,5.06,$31
2013-03-31,7.93,$29
2013-06-30,8.32,$30
2013-09-30,8.22,$30
2013-12-31,11.6,$32
2014-03-31,14.41,$34
2014-06-30,15.36,$32
2014-09-30,14.63,$31
2014-12-31,15.77,$35
2015-03-31,21.82,$36
2015-06-30,50.6,$32
2015-09-30,36.72,$36
2015-12-31,51.42,$37
2016-03-31,0.0,$36
2016-06-30,0.0,$36
2016-09-30,0.0,$34
2016-12-31,0.0,$37
2017-03-31,0.0,$38
2017-06-30,0.0,$39
2017-09-30,0.0,$39
2017-12-31,0.0,$38
2018-03-31,0.0,$40
2018-06-30,0.0,$43
2018-09-30,0.0,$43
2018-12-31,0.0,$39
2019-03-31,0.0,$38
2019-06-30,0.0,$34
2019-09-30,0.0,$37
2019-12-31,61.71,$35
2020-03-31,22.15,$34
2020-06-30,7.98,$36
2020-09-30,7.86,$37
2020-12-31,6.82,$37
2021-03-31,10.22,$37
2021-06-30,42.13,$39
2021-09-30,34.44,$37
2021-12-31,0.0,$36
2022-03-31,0.0,$36
2022-07-08,0.0,$36
