Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,26.65,$88
2010-03-31,19.22,$80
2010-06-30,15.48,$89
2010-09-30,20.68,$116
2010-12-31,82.18,$134
2011-03-31,41.03,$136
2011-06-30,27.02,$118
2011-09-30,12.71,$121
2011-12-31,9.76,$103
2012-03-31,11.02,$91
2012-06-30,15.18,$67
2012-09-30,57.13,$82
2012-12-31,112.3,$81
2013-03-31,76.32,$76
2013-06-30,0.0,$85
2013-09-30,0.0,$107
2013-12-31,0.0,$114
2014-03-31,0.0,$126
2014-06-30,0.0,$118
2014-09-30,0.0,$136
2014-12-31,54.21,$122
2015-03-31,57.95,$119
2015-06-30,127.96,$104
2015-09-30,0.0,$105
2015-12-31,0.0,$115
2016-03-31,0.0,$131
2016-06-30,0.0,$171
2016-09-30,0.0,$179
2016-12-31,28.46,$164
2017-03-31,20.7,$143
2017-06-30,38.39,$134
2017-09-30,81.92,$141
2017-12-31,0.0,$160
2018-03-31,0.0,$140
2018-06-30,0.0,$147
2018-09-30,0.0,$144
2018-12-31,0.0,$137
2019-03-31,0.0,$153
2019-06-30,0.0,$134
2019-09-30,0.0,$162
2019-12-31,0.0,$225
2020-03-31,0.0,$137
2020-06-30,0.0,$166
2020-09-30,0.0,$200
2020-12-31,0.0,$189
2021-03-31,188.42,$211
2021-06-30,105.73,$218
2021-09-30,0.0,$194
2021-12-31,0.0,$185
2022-03-31,0.0,$186
2022-07-08,0.0,$186
