Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,8.75,$11
2010-03-31,9.06,$11
2010-06-30,8.91,$16
2010-09-30,14.2,$16
2010-12-31,22.69,$13
2011-03-31,24.8,$12
2011-06-30,26.05,$18
2011-09-30,13.26,$19
2011-12-31,11.07,$15
2012-03-31,10.06,$14
2012-06-30,12.65,$20
2012-09-30,11.9,$21
2012-12-31,12.84,$15
2013-03-31,15.01,$15
2013-06-30,15.76,$23
2013-09-30,16.35,$24
2013-12-31,15.53,$19
2014-03-31,15.67,$14
2014-06-30,15.93,$28
2014-09-30,17.5,$29
2014-12-31,18.61,$22
2015-03-31,18.17,$20
2015-06-30,14.67,$31
2015-09-30,16.58,$31
2015-12-31,28.04,$21
2016-03-31,27.54,$19
2016-06-30,22.36,$29
2016-09-30,27.03,$28
2016-12-31,32.05,$20
2017-03-31,30.07,$19
2017-06-30,33.21,$31
2017-09-30,35.9,$31
2017-12-31,98.65,$22
2018-03-31,109.02,$20
2018-06-30,81.41,$30
2018-09-30,54.91,$29
2018-12-31,13.39,$20
2019-03-31,12.47,$22
2019-06-30,13.9,$31
2019-09-30,13.34,$30
2019-12-31,21.99,$21
2020-03-31,18.02,$22
2020-06-30,18.5,$18
2020-09-30,16.85,$22
2020-12-31,18.02,$18
2021-03-31,22.7,$18
2021-06-30,22.24,$31
2021-09-30,19.36,$33
2021-12-31,17.51,$26
2022-03-31,16.27,$25
2022-07-08,16.46,$25
