Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$412
2010-03-31,39.45,$418
2010-06-30,33.98,$421
2010-09-30,0.0,$428
2010-12-31,0.0,$433
2011-03-31,0.0,$439
2011-06-30,0.0,$451
2011-09-30,25.78,$467
2011-12-31,27.79,$473
2012-03-31,126.76,$471
2012-06-30,150.33,$470
2012-09-30,0.0,$588
2012-12-31,0.0,$631
2013-03-31,0.0,$613
2013-06-30,0.0,$626
2013-09-30,0.0,$622
2013-12-31,0.0,$613
2014-03-31,0.0,$625
2014-06-30,0.0,$633
2014-09-30,405.5,$661
2014-12-31,148.56,$653
2015-03-31,80.55,$656
2015-06-30,80.98,$694
2015-09-30,85.07,$703
2015-12-31,59.52,$695
2016-03-31,47.92,$693
2016-06-30,37.61,$717
2016-09-30,33.47,$727
2016-12-31,34.29,$734
2017-03-31,15.36,$715
2017-06-30,16.93,$806
2017-09-30,13.9,$803
2017-12-31,11.28,$791
2018-03-31,0.0,$789
2018-06-30,0.0,$824
2018-09-30,0.0,$814
2018-12-31,0.0,$831
2019-03-31,0.0,$818
2019-06-30,0.0,$852
2019-09-30,0.0,$866
2019-12-31,56.75,$851
2020-03-31,15.33,$756
2020-06-30,23.08,$823
2020-09-30,15.83,"$1,347"
2020-12-31,13.82,"$1,610"
2021-03-31,10.2,"$1,538"
2021-06-30,8.55,"$1,168"
2021-09-30,10.25,"$1,317"
2021-12-31,11.51,"$1,471"
2022-03-31,12.66,"$1,436"
2022-07-08,11.76,"$1,436"
