Date,PE Ratio,Revenue_Amount(Millions)
2009-11-30,14.66,"$3,924"
2010-02-28,16.41,"$4,079"
2010-05-31,13.25,"$4,235"
2010-08-31,8.22,"$4,621"
2010-11-30,10.57,"$5,495"
2011-02-28,10.41,"$5,556"
2011-05-31,6.79,"$4,908"
2011-08-31,5.93,"$4,168"
2011-11-30,4.2,"$5,166"
2012-02-29,6.35,"$4,181"
2012-05-31,0.0,"$2,808"
2012-08-31,0.0,"$2,861"
2012-11-30,0.0,"$2,727"
2013-02-28,0.0,"$2,677"
2013-05-31,0.0,"$3,071"
2013-08-31,0.0,"$1,573"
2013-11-30,0.0,"$1,193"
2014-02-28,0.0,$976
2014-05-31,0.0,$966
2014-08-31,0.0,$916
2014-11-30,0.0,$793
2015-02-28,0.0,$660
2015-05-31,0.0,$658
2015-08-31,0.0,$490
2015-11-30,0.0,$548
2016-02-29,0.0,$464
2016-05-31,0.0,$400
2016-08-31,0.0,$334
2016-11-30,0.0,$289
2017-02-28,0.0,$286
2017-05-31,52.85,$235
2017-08-31,11.04,$238
2017-11-30,19.94,$226
2018-02-28,20.93,$233
2018-05-31,0.0,$213
2018-08-31,0.0,$210
2018-11-30,0.0,$226
2019-02-28,0.0,$255
2019-05-31,0.0,$247
2019-08-31,0.0,$244
2019-11-30,0.0,$267
2020-02-29,0.0,$282
2020-05-31,0.0,$206
2020-08-31,0.0,$259
2020-11-30,0.0,$218
2021-02-28,0.0,$210
2021-05-31,0.0,$174
2021-08-31,0.0,$175
2021-11-30,0.0,$184
2022-02-28,0.0,$185
2022-05-31,0.0,$168
2022-07-08,0.0,$168
