Date,PE Ratio,Revenue_Amount(Millions)
2011-09-30,0.27,"$1,224"
2011-12-31,27.73,"$1,147"
2012-03-31,33.62,"$1,054"
2012-06-30,0.0,"$1,168"
2012-09-30,35.89,"$1,153"
2012-12-31,0.0,"$1,128"
2013-03-31,0.0,"$1,074"
2013-06-30,0.0,"$1,107"
2013-09-30,0.0,"$1,130"
2013-12-31,0.0,"$1,150"
2014-03-31,0.0,"$1,016"
2014-06-30,0.0,"$1,091"
2014-09-30,0.0,"$1,096"
2014-12-31,0.0,"$1,055"
2015-03-31,0.0,$920
2015-06-30,0.0,$926
2015-09-30,0.0,$905
2015-12-31,0.0,$894
2016-03-31,0.0,$877
2016-06-30,0.0,$891
2016-09-30,0.0,$888
2016-12-31,0.0,$889
2017-03-31,0.0,$872
2017-06-30,0.0,$858
2017-09-30,0.0,$885
2017-12-31,0.0,$898
2018-03-31,0.0,$874
2018-06-30,6.47,$976
2018-09-30,4.57,$974
2018-12-31,2.92,$932
2019-03-31,2.56,$795
2019-06-30,2.83,$755
2019-09-30,6.9,$705
2019-12-31,0.0,$668
2020-03-31,0.0,$689
2020-06-30,0.0,$612
2020-09-30,0.0,$730
2020-12-31,67.19,$769
2021-03-31,8.73,$873
2021-06-30,2.75,"$1,140"
2021-09-30,2.5,$817
2021-12-31,4.07,$834
2022-03-31,2.4,$945
2022-07-08,3.74,$945
