Date,PE Ratio,Revenue_Amount(Millions)
2016-06-30,0.0,$321
2016-09-30,0.0,$295
2016-12-31,0.0,$62
2017-03-31,0.0,$227
2017-06-30,107.39,$256
2017-09-30,59.88,$251
2017-12-31,0.0,$278
2018-03-31,0.0,$250
2018-06-30,0.0,$287
2018-09-30,0.0,$272
2018-12-31,0.0,$297
2019-03-31,0.0,$251
2019-06-30,0.0,$277
2019-09-30,0.0,$269
2019-12-31,0.0,$288
2020-03-31,0.0,$242
2020-06-30,0.0,$182
2020-09-30,0.0,$240
2020-12-31,0.0,$270
2021-03-31,0.0,$248
2021-06-30,0.0,$264
2021-09-30,0.0,$253
2021-12-31,0.0,$270
2022-03-31,0.0,$240
2022-07-08,0.0,$240
