Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,13.69,$620
2010-03-31,13.87,$619
2010-06-30,12.48,$656
2010-09-30,12.74,$695
2010-12-31,11.87,$696
2011-03-31,12.97,$711
2011-06-30,13.06,$794
2011-09-30,11.86,$886
2011-12-31,12.19,$851
2012-03-31,11.04,$815
2012-06-30,11.66,$854
2012-09-30,10.94,$868
2012-12-31,12.22,$838
2013-03-31,14.22,$782
2013-06-30,13.04,$795
2013-09-30,13.18,$829
2013-12-31,11.71,$833
2014-03-31,10.83,$784
2014-06-30,10.93,$799
2014-09-30,11.74,$867
2014-12-31,15.61,$790
2015-03-31,16.53,$638
2015-06-30,16.32,$624
2015-09-30,15.8,$717
2015-12-31,15.37,$624
2016-03-31,17.5,$551
2016-06-30,16.97,$566
2016-09-30,10.79,$646
2016-12-31,11.98,$617
2017-03-31,12.13,$592
2017-06-30,12.16,$632
2017-09-30,17.47,$673
2017-12-31,20.46,$659
2018-03-31,18.9,$646
2018-06-30,18.33,$685
2018-09-30,18.62,$768
2018-12-31,17.74,$762
2019-03-31,19.39,$662
2019-06-30,21.21,$715
2019-09-30,22.61,$771
2019-12-31,21.53,$726
2020-03-31,21.07,$677
2020-06-30,17.26,$609
2020-09-30,15.98,$641
2020-12-31,18.59,$652
2021-03-31,20.41,$643
2021-06-30,18.43,$680
2021-09-30,18.01,$757
2021-12-31,18.13,$770
2022-03-31,18.32,$785
2022-07-08,17.51,$785
