Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,5.13,$5
2010-01-31,5.11,$7
2010-04-30,5.6,$5
2010-07-31,4.3,$11
2010-10-31,6.03,$12
2011-01-31,5.14,$6
2011-04-30,5.77,$3
2011-07-31,5.17,$10
2011-10-31,4.54,$14
2012-01-31,5.25,$7
2012-04-30,3.84,$4
2012-07-31,3.29,$11
2012-10-31,3.64,$12
2013-01-31,3.63,$5
2013-04-30,4.32,$3
2013-07-31,4.21,$8
2013-10-31,6.95,$6
2014-01-31,6.12,$5
2014-04-30,6.83,$1
2014-07-31,6.43,$8
2014-10-31,5.24,$12
2015-01-31,4.89,$6
2015-04-30,4.22,$1
2015-07-31,3.73,$3
2015-10-31,5.47,$3
2016-01-31,3.72,$3
2016-04-30,9.89,$0
2016-07-31,11.0,$3
2016-10-31,8.68,$3
2017-01-31,10.97,$5
2017-04-30,9.08,$5
2017-07-31,4.49,$14
2017-10-31,8.85,$11
2018-01-31,12.91,$5
2018-04-30,10.15,$7
2018-07-31,9.92,$19
2018-10-31,6.39,$14
2019-01-31,5.49,$7
2019-04-30,6.29,$5
2019-07-31,6.5,$14
2019-10-31,6.9,$7
2020-01-31,6.9,$6
2020-04-30,5.7,$2
2020-07-31,9.43,$7
2020-10-31,13.2,$6
2021-01-31,11.64,$11
2021-04-30,13.09,$9
2021-07-31,7.75,$28
2021-10-31,4.28,$16
2022-01-31,6.87,$18
2022-04-30,7.16,$14
2022-07-08,7.94,$14
