Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,29.56,$126
2010-03-31,32.19,$88
2010-06-30,26.31,$92
2010-09-30,38.61,$97
2010-12-31,33.17,$141
2011-03-31,35.65,$105
2011-06-30,27.9,$113
2011-09-30,18.99,$112
2011-12-31,21.21,$135
2012-03-31,32.22,$138
2012-06-30,52.65,$150
2012-09-30,63.08,$155
2012-12-31,36.11,$224
2013-03-31,40.38,$162
2013-06-30,33.68,$206
2013-09-30,34.0,$214
2013-12-31,39.87,$283
2014-03-31,38.68,$221
2014-06-30,31.36,$255
2014-09-30,30.42,$250
2014-12-31,34.19,$290
2015-03-31,33.84,$233
2015-06-30,31.91,$266
2015-09-30,28.16,$239
2015-12-31,30.14,$309
2016-03-31,14.24,$226
2016-06-30,18.06,$220
2016-09-30,22.02,$217
2016-12-31,16.81,$343
2017-03-31,66.84,$231
2017-06-30,101.68,$241
2017-09-30,69.03,$226
2017-12-31,453.4,$326
2018-03-31,0.0,$209
2018-06-30,2467.0,$235
2018-09-30,255.82,$246
2018-12-31,48.54,$320
2019-03-31,63.21,$206
2019-06-30,49.06,$298
2019-09-30,37.29,$355
2019-12-31,66.46,$400
2020-03-31,41.64,$291
2020-06-30,41.52,$300
2020-09-30,51.24,$316
2020-12-31,64.05,$387
2021-03-31,48.16,$285
2021-06-30,51.58,$302
2021-09-30,43.28,$317
2021-12-31,32.13,$467
2022-03-31,25.6,$323
2022-07-08,22.04,$323
