Date,PE Ratio,Revenue_Amount(Millions)
2016-06-30,23.82,$42
2016-09-30,17.26,$45
2016-12-31,18.63,$44
2017-03-31,15.1,$48
2017-06-30,10.48,$45
2017-09-30,12.25,$41
2017-12-31,10.29,$42
2018-03-31,13.12,$47
2018-06-30,13.58,$46
2018-09-30,13.02,$42
2018-12-31,11.27,$40
2019-03-31,22.45,$39
2019-06-30,0.0,$39
2019-09-30,0.0,$39
2019-12-31,0.0,$36
2020-03-31,0.0,$35
2020-06-30,0.0,$15
2020-09-30,0.0,$36
2020-12-31,0.0,$35
2021-03-31,0.0,$35
2021-06-30,0.0,$31
2021-09-30,0.0,$30
2021-12-31,0.0,$30
2022-03-31,0.0,$35
2022-07-08,0.0,$35
