Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,8.63,$681
2010-03-31,11.49,$530
2010-06-30,8.99,$523
2010-09-30,14.86,$165
2010-12-31,12.82,$665
2011-03-31,15.85,$505
2011-06-30,16.72,$519
2011-09-30,10.81,$338
2011-12-31,14.37,$458
2012-03-31,12.92,$366
2012-06-30,16.23,$354
2012-09-30,19.18,$331
2012-12-31,16.88,$454
2013-03-31,23.42,$347
2013-06-30,38.13,$350
2013-09-30,30.64,$338
2013-12-31,30.98,$450
2014-03-31,34.55,$341
2014-06-30,23.52,$348
2014-09-30,28.29,$345
2014-12-31,30.79,$469
2015-03-31,33.63,$358
2015-06-30,29.84,$360
2015-09-30,24.06,$354
2015-12-31,23.96,$471
2016-03-31,18.49,$361
2016-06-30,23.46,$369
2016-09-30,23.82,$-39
2016-12-31,26.44,$353
2017-03-31,22.88,$266
2017-06-30,20.66,$246
2017-09-30,21.27,$232
2017-12-31,24.44,$294
2018-03-31,18.54,$210
2018-06-30,17.06,$188
2018-09-30,18.52,$177
2018-12-31,14.2,$291
2019-03-31,17.11,$216
2019-06-30,22.9,$222
2019-09-30,23.91,$221
2019-12-31,28.19,$308
2020-03-31,15.41,$216
2020-06-30,22.93,$242
2020-09-30,19.72,$255
2020-12-31,15.62,$339
2021-03-31,15.63,$257
2021-06-30,15.11,$269
2021-09-30,12.97,$278
2021-12-31,12.32,$345
2022-03-31,15.98,$322
2022-07-08,10.26,$322
