Date,PE Ratio,Revenue_Amount(Millions)
2016-09-30,0.0,$196
2016-12-31,0.0,$179
2017-03-31,0.0,$185
2017-06-30,48.79,$203
2017-09-30,32.52,$192
2017-12-31,6.86,$196
2018-03-31,6.6,$209
2018-06-30,6.07,$216
2018-09-30,4.96,$211
2018-12-31,17.93,$215
2019-03-31,21.19,$223
2019-06-30,28.31,$241
2019-09-30,27.97,$227
2019-12-31,26.44,$217
2020-03-31,29.61,$243
2020-06-30,31.33,$256
2020-09-30,24.66,$261
2020-12-31,28.71,$256
2021-03-31,21.09,$265
2021-06-30,21.3,$291
2021-09-30,22.56,$288
2021-12-31,24.31,$297
2022-03-31,24.38,$332
2022-07-08,23.71,$332
