Date,PE Ratio,Revenue_Amount(Millions)
2016-03-31,0.0,$23
2016-06-30,0.0,$29
2016-09-30,754.8,$30
2016-12-31,285.83,$33
2017-03-31,466.36,$36
2017-06-30,0.0,$41
2017-09-30,0.0,$40
2017-12-31,0.0,$42
2018-03-31,0.0,$40
2018-06-30,0.0,$43
2018-09-30,0.0,$44
2018-12-31,0.0,$54
2019-03-31,0.0,$54
2019-06-30,0.0,$59
2019-09-30,0.0,$59
2019-12-31,209.5,$66
2020-03-31,0.0,$55
2020-06-30,0.0,$32
2020-09-30,0.0,$65
2020-12-31,0.0,$73
2021-03-31,0.0,$68
2021-06-30,0.0,$78
2021-09-30,0.0,$75
2021-12-31,0.0,$73
2022-03-31,0.0,$68
2022-07-08,0.0,$68
