Date,PE Ratio,Revenue_Amount(Millions)
2014-12-31,0.0,$-582
2015-03-31,0.0,$183
2015-06-30,0.0,$263
2015-09-30,21.65,$308
2015-12-31,30.73,$131
2016-03-31,12.47,$191
2016-06-30,33.06,$323
2016-09-30,121.75,$286
2016-12-31,0.0,$137
2017-03-31,0.0,$209
2017-06-30,23.61,$333
2017-09-30,33.77,$313
2017-12-31,29.7,$163
2018-03-31,37.03,$217
2018-06-30,30.62,$314
2018-09-30,25.26,$332
2018-12-31,14.21,$155
2019-03-31,13.99,$212
2019-06-30,19.89,$309
2019-09-30,21.15,$344
2019-12-31,24.65,$153
2020-03-31,11.63,$255
2020-06-30,34.07,$189
2020-09-30,27.02,$281
2020-12-31,44.54,$130
2021-03-31,61.05,$165
2021-06-30,47.81,$197
2021-09-30,0.0,$192
2021-12-31,0.0,$129
2022-03-31,0.0,$208
2022-07-08,0.0,$208
