Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$463
2010-03-31,46.42,$408
2010-06-30,9.42,$478
2010-09-30,7.6,$533
2010-12-31,8.58,$556
2011-03-31,7.85,$462
2011-06-30,6.62,$513
2011-09-30,6.2,$576
2011-12-31,8.77,$553
2012-03-31,6.27,$499
2012-06-30,7.75,$543
2012-09-30,8.26,$561
2012-12-31,8.2,$556
2013-03-31,11.48,$505
2013-06-30,10.68,$557
2013-09-30,10.19,$580
2013-12-31,16.57,$579
2014-03-31,13.16,$560
2014-06-30,12.66,$633
2014-09-30,12.63,$640
2014-12-31,13.97,$631
2015-03-31,14.4,$581
2015-06-30,13.57,$628
2015-09-30,11.17,$681
2015-12-31,12.0,$684
2016-03-31,13.52,$572
2016-06-30,12.26,$676
2016-09-30,13.46,$708
2016-12-31,14.65,$736
2017-03-31,16.07,$671
2017-06-30,14.27,$750
2017-09-30,15.03,$729
2017-12-31,12.22,$762
2018-03-31,10.91,$625
2018-06-30,13.45,$707
2018-09-30,15.62,$659
2018-12-31,11.92,$710
2019-03-31,14.35,$633
2019-06-30,12.62,$741
2019-09-30,12.25,$729
2019-12-31,15.58,$717
2020-03-31,12.6,$712
2020-06-30,17.48,$550
2020-09-30,17.21,$653
2020-12-31,21.8,$676
2021-03-31,23.41,$637
2021-06-30,19.61,$704
2021-09-30,17.74,$751
2021-12-31,16.21,$800
2022-03-31,16.9,$788
2022-07-08,14.14,$788
