Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,16.74,$668
2010-03-31,15.06,$693
2010-06-30,12.7,$814
2010-09-30,11.29,$733
2010-12-31,14.11,$763
2011-03-31,10.87,$832
2011-06-30,10.4,$838
2011-09-30,8.33,$874
2011-12-31,5.75,$737
2012-03-31,4.67,$775
2012-06-30,4.44,$796
2012-09-30,4.96,$683
2012-12-31,5.88,$661
2013-03-31,16.27,$719
2013-06-30,18.88,$816
2013-09-30,18.15,$715
2013-12-31,19.47,$687
2014-03-31,17.99,$777
2014-06-30,18.21,$732
2014-09-30,19.62,$762
2014-12-31,20.15,$841
2015-03-31,20.48,$843
2015-06-30,20.28,$820
2015-09-30,19.23,$850
2015-12-31,19.75,$814
2016-03-31,20.46,$934
2016-06-30,19.98,$906
2016-09-30,19.91,$842
2016-12-31,21.49,$913
2017-03-31,21.82,$929
2017-06-30,21.85,$925
2017-09-30,26.38,$891
2017-12-31,10.79,$900
2018-03-31,11.44,"$1,109"
2018-06-30,11.25,"$1,060"
2018-09-30,11.46,$904
2018-12-31,29.75,"$1,237"
2019-03-31,27.95,"$1,180"
2019-06-30,34.57,"$1,273"
2019-09-30,33.99,"$1,277"
2019-12-31,31.58,"$1,138"
2020-03-31,24.24,"$1,522"
2020-06-30,22.99,"$1,182"
2020-09-30,26.29,"$1,081"
2020-12-31,29.78,"$1,099"
2021-03-31,36.95,"$1,253"
2021-06-30,38.5,"$1,179"
2021-09-30,27.75,"$1,110"
2021-12-31,30.96,"$1,147"
2022-03-31,30.9,"$1,347"
2022-07-08,27.27,"$1,347"
