Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,8.76,$45
2010-03-31,9.54,$47
2010-06-30,9.44,$45
2010-09-30,10.15,$45
2010-12-31,9.4,$45
2011-03-31,10.23,$51
2011-06-30,10.34,$48
2011-09-30,11.09,$43
2011-12-31,13.31,$47
2012-03-31,15.57,$51
2012-06-30,16.83,$49
2012-09-30,20.06,$48
2012-12-31,17.51,$50
2013-03-31,30.91,$57
2013-06-30,21.91,$54
2013-09-30,17.83,$50
2013-12-31,17.62,$52
2014-03-31,18.88,$56
2014-06-30,19.04,$57
2014-09-30,20.8,$55
2014-12-31,23.07,$59
2015-03-31,20.86,$63
2015-06-30,19.59,$59
2015-09-30,18.05,$58
2015-12-31,19.82,$62
2016-03-31,18.97,$63
2016-06-30,19.69,$62
2016-09-30,18.24,$60
2016-12-31,23.91,$63
2017-03-31,20.49,$68
2017-06-30,21.45,$64
2017-09-30,23.61,$61
2017-12-31,11.5,$65
2018-03-31,11.68,$73
2018-06-30,10.84,$64
2018-09-30,9.82,$64
2018-12-31,23.16,$67
2019-03-31,38.5,$69
2019-06-30,30.53,$68
2019-09-30,38.01,$66
2019-12-31,31.03,$71
2020-03-31,74.81,$77
2020-06-30,59.03,$77
2020-09-30,37.74,$84
2020-12-31,34.27,$90
2021-03-31,18.89,$97
2021-06-30,31.83,$88
2021-09-30,28.56,$95
2021-12-31,34.47,$96
2022-03-31,24.74,$98
2022-07-08,18.6,$98
