Date,PE Ratio,Revenue_Amount(Millions)
2011-12-31,5.41,$90
2012-03-31,4.31,$86
2012-06-30,4.21,$103
2012-09-30,4.96,$88
2012-12-31,6.14,$75
2013-03-31,5.32,$92
2013-06-30,5.1,$106
2013-09-30,6.25,$121
2013-12-31,4.11,$126
2014-03-31,5.98,$82
2014-06-30,6.13,$68
2014-09-30,4.78,$103
2014-12-31,4.94,$88
2015-03-31,3.76,$54
2015-06-30,4.85,$105
2015-09-30,4.27,$107
2015-12-31,5.91,$34
2016-03-31,4.95,$47
2016-06-30,3.79,$68
2016-09-30,3.48,$69
2016-12-31,6.03,$69
2017-03-31,7.05,$54
2017-06-30,10.39,$68
2017-09-30,14.63,$78
2017-12-31,14.85,$75
2018-03-31,4.97,$56
2018-06-30,5.37,$88
2018-09-30,6.52,$81
2018-12-31,6.96,$66
2019-03-31,14.69,$49
2019-06-30,14.53,$71
2019-09-30,17.54,$66
2019-12-31,3.64,$20
2020-03-31,2.89,$53
2020-06-30,3.61,$47
2020-09-30,3.44,$54
2020-12-31,9.3,$50
2021-03-31,23.09,$42
2021-06-30,40.43,$74
2021-09-30,24.85,$99
2021-12-31,11.39,$107
2022-03-31,18.56,$42
2022-07-08,13.31,$42
