Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$302
2010-03-31,11.85,$320
2010-06-30,7.17,$380
2010-09-30,11.11,$377
2010-12-31,9.38,$373
2011-03-31,12.41,$420
2011-06-30,9.47,$538
2011-09-30,4.03,$548
2011-12-31,3.88,$437
2012-03-31,4.36,$561
2012-06-30,2.97,$545
2012-09-30,3.28,$473
2012-12-31,6.35,$397
2013-03-31,27.0,$464
2013-06-30,0.0,$481
2013-09-30,0.0,$419
2013-12-31,0.0,$369
2014-03-31,0.0,$420
2014-06-30,56.79,$444
2014-09-30,12.6,$415
2014-12-31,10.09,$374
2015-03-31,9.48,$365
2015-06-30,0.0,$360
2015-09-30,0.0,$337
2015-12-31,0.0,$287
2016-03-31,0.0,$318
2016-06-30,0.0,$356
2016-09-30,0.0,$356
2016-12-31,24.94,$334
2017-03-31,17.83,$370
2017-06-30,5.95,$441
2017-09-30,6.33,$465
2017-12-31,6.7,$453
2018-03-31,5.41,$430
2018-06-30,7.82,$472
2018-09-30,6.73,$410
2018-12-31,5.38,$349
2019-03-31,8.26,$437
2019-06-30,12.99,$485
2019-09-30,12.12,$437
2019-12-31,15.61,$373
2020-03-31,10.43,$421
2020-06-30,14.94,$386
2020-09-30,21.85,$417
2020-12-31,25.19,$415
2021-03-31,29.36,$465
2021-06-30,24.75,$479
2021-09-30,15.14,$500
2021-12-31,14.96,$496
2022-03-31,11.73,$563
2022-07-08,13.03,$563
