Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$164
2010-03-31,19.92,$220
2010-06-30,14.8,$252
2010-09-30,14.63,$238
2010-12-31,12.47,$193
2011-03-31,11.52,$259
2011-06-30,14.53,$288
2011-09-30,7.85,$278
2011-12-31,8.28,$260
2012-03-31,10.21,$298
2012-06-30,9.44,$338
2012-09-30,11.66,$336
2012-12-31,24.3,$296
2013-03-31,29.12,$338
2013-06-30,26.57,$378
2013-09-30,22.06,$355
2013-12-31,17.21,$320
2014-03-31,13.73,$365
2014-06-30,16.54,$225
2014-09-30,11.91,$222
2014-12-31,16.54,$351
2015-03-31,17.43,$224
2015-06-30,27.16,$225
2015-09-30,25.45,$222
2015-12-31,0.0,$193
2016-03-31,0.0,$203
2016-06-30,0.0,$203
2016-09-30,0.0,$202
2016-12-31,0.0,$186
2017-03-31,0.0,$200
2017-06-30,0.0,$213
2017-09-30,0.0,$209
2017-12-31,39.77,$34
2018-03-31,24.91,$217
2018-06-30,25.47,$225
2018-09-30,22.43,$224
2018-12-31,15.1,$39
2019-03-31,17.82,$173
2019-06-30,17.63,$191
2019-09-30,18.18,$188
2019-12-31,14.42,$171
2020-03-31,11.23,$183
2020-06-30,19.72,$200
2020-09-30,0.0,$199
2020-12-31,0.0,$188
2021-03-31,0.0,$207
2021-06-30,0.0,$219
2021-09-30,20.67,$222
2021-12-31,27.96,$209
2022-03-31,23.74,$224
2022-07-08,19.83,$224
