Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$261
2010-03-31,0.0,$275
2010-06-30,16.4,$318
2010-09-30,0.0,$288
2010-12-31,0.0,$273
2011-03-31,0.0,$288
2011-06-30,0.0,$314
2011-09-30,16.71,$332
2011-12-31,17.64,$283
2012-03-31,4.05,$309
2012-06-30,3.9,$340
2012-09-30,5.16,$334
2012-12-31,5.24,$320
2013-03-31,71.46,$327
2013-06-30,24.66,$372
2013-09-30,21.51,$392
2013-12-31,18.08,$353
2014-03-31,47.24,$376
2014-06-30,0.0,$417
2014-09-30,59.54,$440
2014-12-31,51.65,$388
2015-03-31,14.61,$411
2015-06-30,15.81,$428
2015-09-30,14.34,$450
2015-12-31,20.3,$414
2016-03-31,14.74,$436
2016-06-30,8.34,$478
2016-09-30,9.49,$496
2016-12-31,8.81,$454
2017-03-31,7.83,$494
2017-06-30,9.56,$508
2017-09-30,8.41,$526
2017-12-31,10.74,$495
2018-03-31,19.12,$526
2018-06-30,39.08,$651
2018-09-30,34.41,$645
2018-12-31,28.82,$586
2019-03-31,23.54,$625
2019-06-30,24.66,$657
2019-09-30,27.59,$660
2019-12-31,35.46,$617
2020-03-31,21.23,$673
2020-06-30,51.14,$626
2020-09-30,69.04,$737
2020-12-31,74.69,$739
2021-03-31,50.73,$807
2021-06-30,39.84,$843
2021-09-30,35.63,$903
2021-12-31,35.6,$900
2022-03-31,28.94,$968
2022-07-08,23.7,$968
