Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,61.53,$30
2010-03-31,51.36,$24
2010-06-30,33.54,$25
2010-09-30,41.46,$27
2010-12-31,38.69,$36
2011-03-31,64.77,$29
2011-06-30,100.95,$32
2011-09-30,100.89,$37
2011-12-31,165.6,$55
2012-03-31,199.5,$51
2012-06-30,136.25,$62
2012-09-30,141.79,$62
2012-12-31,107.21,$78
2013-03-31,151.0,$60
2013-06-30,162.33,$64
2013-09-30,179.95,$68
2013-12-31,81.96,$92
2014-03-31,100.72,$66
2014-06-30,89.23,$78
2014-09-30,53.07,$78
2014-12-31,0.0,$117
2015-03-31,0.0,$84
2015-06-30,0.0,$83
2015-09-30,0.0,$83
2015-12-31,176.67,$100
2016-03-31,497.0,$78
2016-06-30,0.0,$81
2016-09-30,0.0,$82
2016-12-31,62.8,$107
2017-03-31,25.37,$80
2017-06-30,20.92,$86
2017-09-30,25.29,$83
2017-12-31,17.83,$116
2018-03-31,23.55,$83
2018-06-30,20.94,$100
2018-09-30,20.73,$100
2018-12-31,36.52,$127
2019-03-31,51.79,$96
2019-06-30,46.16,$105
2019-09-30,48.18,$105
2019-12-31,89.63,$139
2020-03-31,23.54,$107
2020-06-30,62.36,$80
2020-09-30,66.75,$87
2020-12-31,40.52,$132
2021-03-31,39.9,$105
2021-06-30,20.76,$117
2021-09-30,14.14,$123
2021-12-31,12.36,$169
2022-03-31,10.81,$139
2022-07-08,10.03,$139
