Date,PE Ratio,Revenue_Amount(Millions)
2015-09-30,17.22,$24
2015-12-31,17.84,$28
2016-03-31,18.28,$29
2016-06-30,20.13,$29
2016-09-30,16.9,$41
2016-12-31,19.39,$36
2017-03-31,19.3,$38
2017-06-30,16.53,$43
2017-09-30,18.39,$45
2017-12-31,22.19,$49
2018-03-31,20.87,$52
2018-06-30,25.78,$55
2018-09-30,19.96,$69
2018-12-31,12.28,$66
2019-03-31,12.75,$69
2019-06-30,10.94,$72
2019-09-30,11.87,$77
2019-12-31,13.24,$72
2020-03-31,7.57,$73
2020-06-30,11.13,$71
2020-09-30,7.38,$85
2020-12-31,10.39,$69
2021-03-31,11.01,$71
2021-06-30,9.76,$75
2021-09-30,10.78,$93
2021-12-31,10.18,$79
2022-03-31,9.79,$95
2022-07-08,8.12,$95
