Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,43.25,$14
2010-03-31,13.9,$14
2010-06-30,15.63,$14
2010-09-30,19.06,$14
2010-12-31,15.83,$14
2011-03-31,19.06,$15
2011-06-30,24.6,$15
2011-09-30,22.62,$15
2011-12-31,39.88,$13
2012-03-31,34.55,$14
2012-06-30,31.2,$14
2012-09-30,43.83,$14
2012-12-31,34.1,$15
2013-03-31,30.85,$15
2013-06-30,30.98,$16
2013-09-30,30.28,$15
2013-12-31,34.6,$18
2014-03-31,49.02,$17
2014-06-30,44.52,$18
2014-09-30,37.21,$18
2014-12-31,30.73,$19
2015-03-31,24.32,$19
2015-06-30,33.07,$20
2015-09-30,28.49,$19
2015-12-31,38.5,$20
2016-03-31,32.44,$20
2016-06-30,27.48,$22
2016-09-30,34.12,$23
2016-12-31,43.66,$23
2017-03-31,38.99,$24
2017-06-30,43.06,$26
2017-09-30,46.32,$25
2017-12-31,35.76,$26
2018-03-31,39.38,$26
2018-06-30,29.71,$27
2018-09-30,35.77,$24
2018-12-31,20.14,$28
2019-03-31,26.96,$28
2019-06-30,29.78,$29
2019-09-30,34.94,$29
2019-12-31,39.77,$30
2020-03-31,27.97,$31
2020-06-30,31.95,$25
2020-09-30,34.39,$36
2020-12-31,38.39,$38
2021-03-31,41.55,$36
2021-06-30,43.48,$41
2021-09-30,39.91,$38
2021-12-31,39.64,$40
2022-03-31,37.07,$40
2022-07-08,37.14,$40
