Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,28.86,"$4,779"
2010-03-31,15.85,"$6,500"
2010-06-30,24.5,"$5,507"
2010-09-30,35.03,"$5,300"
2010-12-31,23.17,"$4,841"
2011-03-31,18.15,"$3,632"
2011-06-30,6.98,"$3,984"
2011-09-30,3.88,"$4,066"
2011-12-31,4.02,"$3,733"
2012-03-31,5.19,"$4,871"
2012-06-30,5.57,"$3,698"
2012-09-30,6.7,"$3,522"
2012-12-31,7.04,"$3,563"
2013-03-31,7.22,"$3,585"
2013-06-30,8.55,"$3,377"
2013-09-30,9.92,"$3,151"
2013-12-31,10.49,"$3,439"
2014-03-31,9.26,"$3,193"
2014-06-30,7.6,"$3,492"
2014-09-30,7.58,"$2,698"
2014-12-31,7.28,"$2,742"
2015-03-31,6.87,"$3,119"
2015-06-30,6.75,"$2,900"
2015-09-30,6.36,"$2,996"
2015-12-31,5.52,"$2,741"
2016-03-31,6.02,"$2,241"
2016-06-30,5.43,"$2,528"
2016-09-30,5.98,"$2,512"
2016-12-31,6.11,"$1,911"
2017-03-31,6.48,"$2,868"
2017-06-30,6.37,"$3,318"
2017-09-30,5.63,"$3,326"
2017-12-31,6.71,"$3,478"
2018-03-31,6.33,"$3,578"
2018-06-30,5.09,"$3,822"
2018-09-30,5.16,"$3,904"
2018-12-31,5.18,"$2,794"
2019-03-31,4.82,"$3,833"
2019-06-30,5.18,"$3,866"
2019-09-30,4.78,"$3,378"
2019-12-31,5.2,"$3,526"
2020-03-31,3.59,"$3,210"
2020-06-30,3.74,"$3,633"
2020-09-30,4.11,"$3,480"
2020-12-31,5.18,"$5,565"
2021-03-31,5.49,"$4,163"
2021-06-30,5.13,"$4,046"
2021-09-30,4.62,"$3,697"
2021-12-31,4.75,"$5,199"
2022-03-31,4.99,"$3,978"
2022-07-08,3.71,"$3,978"
