Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,6.57,$12
2010-03-31,6.88,$12
2010-06-30,7.06,$12
2010-09-30,6.78,$12
2010-12-31,7.74,$12
2011-03-31,8.57,$12
2011-06-30,8.42,$13
2011-09-30,7.43,$13
2011-12-31,7.24,$13
2012-03-31,8.4,$13
2012-06-30,8.77,$13
2012-09-30,9.23,$13
2012-12-31,8.83,$13
2013-03-31,9.92,$12
2013-06-30,9.76,$13
2013-09-30,10.03,$13
2013-12-31,11.2,$13
2014-03-31,7.73,$20
2014-06-30,7.61,$14
2014-09-30,7.45,$15
2014-12-31,7.61,$15
2015-03-31,11.26,$15
2015-06-30,13.13,$15
2015-09-30,13.0,$16
2015-12-31,12.93,$17
2016-03-31,12.39,$17
2016-06-30,11.64,$18
2016-09-30,13.15,$19
2016-12-31,17.9,$19
2017-03-31,15.61,$19
2017-06-30,15.74,$20
2017-09-30,15.5,$21
2017-12-31,16.69,$22
2018-03-31,15.08,$23
2018-06-30,15.32,$23
2018-09-30,14.23,$25
2018-12-31,13.68,$21
2019-03-31,11.6,$28
2019-06-30,13.07,$28
2019-09-30,12.42,$29
2019-12-31,11.46,$30
2020-03-31,9.88,$19
2020-06-30,9.22,$34
2020-09-30,8.75,$31
2020-12-31,9.2,$32
2021-03-31,9.46,$31
2021-06-30,9.16,$35
2021-09-30,10.84,$28
2021-12-31,13.68,$32
2022-03-31,11.99,$26
2022-07-08,10.34,$26
