Date,PE Ratio,Revenue_Amount(Millions)
2015-06-30,169.78,$36
2015-09-30,111.42,$40
2015-12-31,61.84,$51
2016-03-31,58.4,$47
2016-06-30,63.1,$50
2016-09-30,63.55,$55
2016-12-31,58.33,$64
2017-03-31,58.47,$59
2017-06-30,64.04,$57
2017-09-30,65.08,$65
2017-12-31,91.98,$80
2018-03-31,121.48,$72
2018-06-30,112.43,$78
2018-09-30,109.37,$85
2018-12-31,58.38,$109
2019-03-31,82.1,$96
2019-06-30,81.95,$100
2019-09-30,57.7,$108
2019-12-31,71.96,$130
2020-03-31,64.82,$107
2020-06-30,114.1,$106
2020-09-30,1477.43,$107
2020-12-31,0.0,$145
2021-03-31,0.0,$113
2021-06-30,0.0,$117
2021-09-30,0.0,$122
2021-12-31,0.0,$151
2022-03-31,0.0,$128
2022-07-08,0.0,$128
