Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$134
2010-03-31,0.0,$148
2010-06-30,42.17,$166
2010-09-30,42.04,$160
2010-12-31,35.89,$160
2011-03-31,29.24,$193
2011-06-30,31.36,$190
2011-09-30,8.42,$196
2011-12-31,4.22,$186
2012-03-31,4.71,$262
2012-06-30,3.74,$234
2012-09-30,2.99,$219
2012-12-31,25.6,$223
2013-03-31,58.69,$236
2013-06-30,24.25,$170
2013-09-30,16.63,$162
2013-12-31,22.77,$92
2014-03-31,24.41,$161
2014-06-30,0.0,$162
2014-09-30,0.0,$170
2014-12-31,0.0,$167
2015-03-31,0.0,$163
2015-06-30,0.0,$165
2015-09-30,0.0,$162
2015-12-31,18.27,$155
2016-03-31,14.71,$163
2016-06-30,12.99,$187
2016-09-30,14.72,$174
2016-12-31,6.48,$173
2017-03-31,6.5,$204
2017-06-30,5.71,$209
2017-09-30,7.56,$204
2017-12-31,14.56,$207
2018-03-31,16.14,$226
2018-06-30,18.4,$221
2018-09-30,14.22,$209
2018-12-31,13.25,$211
2019-03-31,16.68,$218
2019-06-30,12.04,$222
2019-09-30,12.9,$203
2019-12-31,13.77,$190
2020-03-31,8.68,$183
2020-06-30,0.0,$100
2020-09-30,0.0,$176
2020-12-31,0.0,$190
2021-03-31,0.0,$194
2021-06-30,26.82,$191
2021-09-30,43.38,$182
2021-12-31,179.45,$204
2022-03-31,0.0,$221
2022-07-08,0.0,$221
