Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,11.27,$13
2010-03-31,9.84,$22
2010-06-30,8.01,$22
2010-09-30,6.96,$19
2010-12-31,6.4,$17
2011-03-31,8.28,$15
2011-06-30,8.02,$16
2011-09-30,7.88,$18
2011-12-31,7.62,$19
2012-03-31,6.64,$15
2012-06-30,5.68,$11
2012-09-30,6.86,$5
2012-12-31,9.57,$4
2013-03-31,16.39,$4
2013-06-30,22.26,$6
2013-09-30,14.89,$14
2013-12-31,11.41,$14
2014-03-31,9.45,$15
2014-06-30,8.38,$18
2014-09-30,8.09,$16
2014-12-31,6.31,$13
2015-03-31,6.06,$7
2015-06-30,7.87,$2
2015-09-30,9.88,$5
2015-12-31,6.63,$4
2016-03-31,11.84,$3
2016-06-30,18.12,$2
2016-09-30,16.27,$5
2016-12-31,13.73,$8
2017-03-31,10.74,$9
2017-06-30,8.04,$6
2017-09-30,6.81,$15
2017-12-31,9.24,$11
2018-03-31,9.62,$7
2018-06-30,8.24,$3
2018-09-30,14.86,$3
2018-12-31,14.66,$7
2019-03-31,16.82,$7
2019-06-30,12.65,$2
2019-09-30,13.49,$0
2019-12-31,11.36,$1
2020-03-31,11.9,$5
2020-06-30,16.53,$1
2020-09-30,18.19,$0
2020-12-31,19.62,$3
2021-03-31,18.55,$8
2021-06-30,13.96,$8
2021-09-30,10.23,$6
2021-12-31,12.94,$16
2022-03-31,14.72,$15
2022-07-08,16.64,$15
