Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$145
2010-03-31,0.0,$150
2010-06-30,120.75,$195
2010-09-30,13.19,$184
2010-12-31,8.08,$191
2011-03-31,9.97,$190
2011-06-30,8.07,$209
2011-09-30,6.43,$207
2011-12-31,5.03,$217
2012-03-31,6.1,$202
2012-06-30,5.94,$215
2012-09-30,5.29,$194
2012-12-31,14.49,$210
2013-03-31,14.14,$206
2013-06-30,13.03,$199
2013-09-30,20.65,$192
2013-12-31,20.32,$193
2014-03-31,20.19,$183
2014-06-30,21.8,$199
2014-09-30,29.17,$176
2014-12-31,52.46,$187
2015-03-31,54.04,$174
2015-06-30,43.56,$184
2015-09-30,25.24,$176
2015-12-31,18.04,$195
2016-03-31,15.09,$186
2016-06-30,15.16,$183
2016-09-30,16.1,$176
2016-12-31,14.64,$188
2017-03-31,19.61,$174
2017-06-30,75.36,$241
2017-09-30,0.0,$331
2017-12-31,0.0,$362
2018-03-31,0.0,$386
2018-06-30,0.0,$389
2018-09-30,0.0,$348
2018-12-31,11.34,$379
2019-03-31,50.79,$358
2019-06-30,0.0,$352
2019-09-30,0.0,$352
2019-12-31,0.0,$310
2020-03-31,0.0,$301
2020-06-30,0.0,$145
2020-09-30,0.0,$317
2020-12-31,0.0,$338
2021-03-31,0.0,$358
2021-06-30,0.0,$347
2021-09-30,0.0,$311
2021-12-31,0.0,$368
2022-03-31,0.0,$401
2022-07-08,0.0,$401
