Date,PE Ratio,Revenue_Amount(Millions)
2009-11-30,5.33,$46
2010-02-28,8.45,$50
2010-05-31,6.36,$59
2010-08-31,5.14,$55
2010-11-30,6.31,$47
2011-02-28,8.07,$51
2011-05-31,8.35,$52
2011-08-31,7.35,$50
2011-11-30,8.06,$47
2012-02-29,10.27,$44
2012-05-31,9.43,$46
2012-08-31,13.19,$46
2012-11-30,12.9,$41
2013-02-28,13.87,$43
2013-05-31,13.29,$43
2013-08-31,11.53,$44
2013-11-30,12.9,$40
2014-02-28,0.0,$38
2014-05-31,0.0,$49
2014-08-31,0.0,$42
2014-11-30,0.0,$35
2015-02-28,12.38,$36
2015-05-31,14.76,$38
2015-08-31,12.32,$38
2015-11-30,10.94,$34
2016-02-29,8.95,$36
2016-05-31,11.37,$31
2016-08-31,13.79,$29
2016-11-30,18.14,$26
2017-02-28,23.83,$-55
2017-05-31,25.64,$27
2017-08-31,33.95,$11
2017-11-30,42.8,$10
2018-02-28,11.33,$10
2018-05-31,12.72,$10
2018-08-31,12.12,$11
2018-11-30,9.1,$13
2019-02-28,2.67,$17
2019-05-31,2.32,$15
2019-08-31,2.66,$14
2019-11-30,2.61,$16
2020-02-29,27.37,$15
2020-05-31,25.7,$12
2020-08-31,26.75,$9
2020-11-30,37.77,$10
2021-02-28,53.14,$14
2021-05-31,53.07,$14
2021-08-31,42.86,$14
2021-11-30,35.02,$14
2022-02-28,33.31,$13
2022-07-08,29.44,$13
