Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,7.06,"$3,710"
2010-03-31,7.57,"$5,180"
2010-06-30,5.89,"$5,592"
2010-09-30,7.3,"$5,200"
2010-12-31,10.42,"$4,064"
2011-03-31,8.98,"$6,272"
2011-06-30,7.75,"$7,416"
2011-09-30,4.33,"$7,220"
2011-12-31,7.32,"$6,794"
2012-03-31,7.24,"$6,957"
2012-06-30,6.63,"$7,158"
2012-09-30,8.96,"$2,647"
2012-12-31,7.5,"$1,303"
2013-03-31,7.48,"$1,291"
2013-06-30,6.46,"$1,332"
2013-09-30,7.01,"$1,419"
2013-12-31,8.12,"$1,348"
2014-03-31,9.58,"$1,286"
2014-06-30,14.28,"$1,349"
2014-09-30,12.81,"$1,433"
2014-12-31,7.59,"$1,408"
2015-03-31,8.64,$922
2015-06-30,10.75,$738
2015-09-30,0.0,$715
2015-12-31,0.0,$566
2016-03-31,0.0,$430
2016-06-30,0.0,$437
2016-09-30,0.0,$486
2016-12-31,0.0,$458
2017-03-31,0.0,$677
2017-06-30,0.0,$508
2017-09-30,0.0,$498
2017-12-31,0.0,$-239
2018-03-31,0.0,$375
2018-06-30,0.0,$390
2018-09-30,293.23,$491
2018-12-31,8.83,$537
2019-03-31,16.17,$631
2019-06-30,11.65,$744
2019-09-30,2.49,$817
2019-12-31,3.5,$637
2020-03-31,1.38,"$1,004"
2020-06-30,8.52,$212
2020-09-30,0.0,$422
2020-12-31,0.0,$330
2021-03-31,0.0,$380
2021-06-30,0.0,$550
2021-09-30,0.0,$631
2021-12-31,0.0,$739
2022-03-31,62.79,$553
2022-07-08,45.23,$553
