Date,PE Ratio,Revenue_Amount(Millions)
2013-03-31,3.92,$17
2013-06-30,3.93,$14
2013-09-30,3.81,$17
2013-12-31,3.78,$21
2014-03-31,4.02,$23
2014-06-30,4.71,$25
2014-09-30,4.76,$27
2014-12-31,8.28,$32
2015-03-31,9.24,$33
2015-06-30,8.06,$39
2015-09-30,6.82,$35
2015-12-31,6.0,$40
2016-03-31,7.45,$35
2016-06-30,7.82,$36
2016-09-30,8.34,$38
2016-12-31,6.44,$40
2017-03-31,6.24,$39
2017-06-30,6.5,$46
2017-09-30,7.13,$43
2017-12-31,7.95,$47
2018-03-31,7.06,$44
2018-06-30,9.39,$48
2018-09-30,9.39,$49
2018-12-31,11.69,$48
2019-03-31,13.95,$48
2019-06-30,22.0,$48
2019-09-30,19.43,$52
2019-12-31,20.64,$48
2020-03-31,0.0,$41
2020-06-30,0.0,$45
2020-09-30,20.47,$43
2020-12-31,7.82,$43
2021-03-31,4.06,$41
2021-06-30,3.95,$42
2021-09-30,4.91,$43
2021-12-31,5.59,$40
2022-03-31,7.27,$42
2022-07-08,6.73,$42
