Date,PE Ratio,Revenue_Amount(Millions)
2011-12-31,28.8,$188
2012-03-31,10.68,$207
2012-06-30,9.93,$200
2012-09-30,10.26,$196
2012-12-31,9.29,$193
2013-03-31,9.91,$196
2013-06-30,9.87,$199
2013-09-30,11.78,$201
2013-12-31,13.11,$210
2014-03-31,13.62,$221
2014-06-30,13.59,$212
2014-09-30,12.53,$216
2014-12-31,12.29,$219
2015-03-31,14.66,$223
2015-06-30,16.45,$234
2015-09-30,13.27,$255
2015-12-31,12.99,$272
2016-03-31,12.12,$274
2016-06-30,10.48,$289
2016-09-30,12.84,$295
2016-12-31,15.6,$307
2017-03-31,15.1,$312
2017-06-30,13.23,$329
2017-09-30,13.16,$363
2017-12-31,6.47,$359
2018-03-31,6.16,$356
2018-06-30,6.09,$381
2018-09-30,5.07,$396
2018-12-31,9.07,$448
2019-03-31,10.61,$358
2019-06-30,10.82,$363
2019-09-30,11.37,$361
2019-12-31,10.81,$347
2020-03-31,8.09,$317
2020-06-30,8.9,$306
2020-09-30,10.09,$291
2020-12-31,16.33,$286
2021-03-31,12.4,$276
2021-06-30,11.11,$275
2021-09-30,10.29,$260
2021-12-31,9.26,$283
2022-03-31,10.28,$250
2022-07-08,8.31,$250
