Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,"$1,731"
2010-03-31,0.0,"$1,020"
2010-06-30,0.0,"$1,306"
2010-09-30,0.0,"$1,058"
2010-12-31,0.0,"$1,185"
2011-03-31,0.0,$805
2011-06-30,0.0,$927
2011-09-30,0.0,"$1,142"
2011-12-31,0.0,"$1,262"
2012-03-31,0.0,$881
2012-06-30,0.0,"$1,069"
2012-09-30,32.45,"$1,303"
2012-12-31,30.13,"$1,567"
2013-03-31,23.11,"$1,163"
2013-06-30,22.24,"$1,279"
2013-09-30,2.31,"$1,582"
2013-12-31,2.68,"$1,655"
2014-03-31,2.54,"$1,119"
2014-06-30,2.67,"$1,286"
2014-09-30,12.73,"$1,595"
2014-12-31,15.4,"$1,823"
2015-03-31,16.55,"$1,133"
2015-06-30,13.21,"$1,280"
2015-09-30,13.08,"$1,507"
2015-12-31,11.87,"$2,062"
2016-03-31,11.75,"$1,433"
2016-06-30,11.82,"$1,800"
2016-09-30,11.67,"$1,943"
2016-12-31,9.6,"$2,501"
2017-03-31,12.08,"$1,630"
2017-06-30,12.77,"$2,022"
2017-09-30,12.79,"$2,131"
2017-12-31,21.77,"$2,795"
2018-03-31,15.94,"$1,970"
2018-06-30,10.7,"$2,570"
2018-09-30,7.91,"$2,649"
2018-12-31,6.98,"$2,999"
2019-03-31,7.54,"$1,997"
2019-06-30,9.23,"$2,489"
2019-09-30,10.77,"$2,710"
2019-12-31,10.27,"$3,017"
2020-03-31,5.7,"$2,295"
2020-06-30,7.84,"$2,594"
2020-09-30,9.46,"$2,955"
2020-12-31,8.16,"$3,192"
2021-03-31,9.26,"$2,730"
2021-06-30,8.71,"$3,359"
2021-09-30,7.03,"$3,479"
2021-12-31,7.61,"$4,359"
2022-03-31,5.12,"$3,188"
2022-07-08,5.42,"$3,188"
