Date,PE Ratio,Revenue_Amount(Millions)
2015-12-31,0.0,$805
2016-03-31,0.0,$805
2016-06-30,989.0,$805
2016-09-30,990.99,$186
2016-12-31,995.0,$604
2017-03-31,997.0,$218
2017-06-30,0.0,$209
2017-09-30,0.0,$338
2017-12-31,0.0,$380
2018-03-31,0.0,$393
2018-06-30,0.0,$410
2018-09-30,0.0,$383
2018-12-31,0.0,$400
2019-03-31,0.0,$404
2019-06-30,0.0,$391
2019-09-30,0.0,$374
2019-12-31,0.0,$394
2020-03-31,0.0,$365
2020-06-30,0.0,$308
2020-09-30,0.0,$305
2020-12-31,0.0,$314
2021-03-31,0.0,$300
2021-06-30,0.0,$293
2021-09-30,0.0,$279
2021-12-31,0.0,$294
2022-03-31,0.0,$279
2022-07-08,0.0,$279
